Load: 1 Erlang 
Qlayer: 156 
Total traffic number: 20000 
270 7 38 1
10033 72 26 0
10036 48 5 0
10112 87 40 0
271 90 89 1
272 21 35 1
10026 83 10 0
10125 38 57 0
273 33 23 1
274 78 38 1
10255 88 1 0
10101 95 57 0
275 25 21 1
10178 5 46 0
10007 11 34 0
10250 88 13 0
10111 8 22 0
10102 77 60 0
276 17 65 1
10222 100 89 0
277 26 35 1
278 46 49 1
279 42 58 1
280 63 47 1
10239 61 91 0
10200 95 38 0
281 27 36 1
10139 54 50 0
10225 26 28 0
282 57 23 1
283 45 12 1
284 50 27 1
10197 80 31 0
285 20 62 1
286 46 25 1
10110 3 57 0
287 31 78 1
288 47 20 1
10163 32 6 0
289 92 71 1
10229 23 41 0
10268 83 5 0
290 3 12 1
10105 94 69 0
10235 71 89 0
291 2 68 1
292 98 64 1
293 31 94 1
10264 56 35 0
294 18 15 1
10190 51 67 0
295 4 79 1
296 86 38 1
10114 83 25 0
10170 94 72 0
297 11 82 1
298 39 57 1
10164 74 69 0
299 35 36 1
10231 47 50 0
300 18 56 1
301 92 65 1
10215 66 69 0
10058 96 6 0
10194 8 81 0
302 63 14 1
303 59 4 1
10275 25 21 0
10081 76 12 0
10278 46 49 0
10154 8 84 0
304 57 76 1
10196 35 100 0
305 60 11 1
10202 80 32 0
306 84 52 1
10212 67 35 0
307 84 64 1
308 22 56 1
10267 60 80 0
10075 25 32 0
10074 41 30 0
309 83 7 1
10106 3 41 0
10261 28 26 0
10152 4 7 0
10166 73 19 0
10293 31 94 0
310 48 20 1
10263 29 81 0
10274 78 38 0
311 68 47 1
10240 64 42 0
312 29 72 1
313 67 100 1
314 1 89 1
315 63 64 1
10224 46 71 0
10129 42 74 0
316 5 54 1
10221 97 77 0
317 91 94 1
318 58 4 1
10014 35 74 0
10256 41 94 0
319 45 47 1
320 19 6 1
321 95 37 1
10193 28 86 0
322 88 49 1
10072 39 21 0
10298 39 57 0
323 81 48 1
10198 50 93 0
10272 21 35 0
10187 90 14 0
324 94 59 1
10084 78 20 0
325 82 34 1
10167 45 20 0
10182 41 57 0
326 95 10 1
10292 98 64 0
327 35 41 1
10122 58 17 0
328 71 35 1
329 84 18 1
330 96 43 1
331 38 45 1
332 30 86 1
333 49 13 1
10171 35 65 0
334 67 30 1
335 64 30 1
336 59 57 1
10144 6 92 0
10318 58 4 0
10189 28 35 0
337 48 68 1
10245 89 76 0
10191 80 53 0
338 7 27 1
339 47 15 1
10211 74 60 0
340 92 6 1
10091 6 94 0
341 24 22 1
10251 22 65 0
342 55 91 1
10223 13 17 0
10090 28 58 0
10319 45 47 0
343 49 48 1
10254 8 44 0
344 14 57 1
345 9 97 1
10218 27 88 0
346 19 24 1
10321 95 37 0
10172 13 34 0
10282 57 23 0
10302 63 14 0
10277 26 35 0
347 66 41 1
348 78 62 1
10335 64 30 0
349 54 94 1
10273 33 23 0
350 11 57 1
351 99 59 1
10308 22 56 0
10185 53 73 0
10305 60 11 0
352 100 12 1
353 91 43 1
354 36 40 1
10188 22 5 0
355 34 20 1
356 98 95 1
357 30 56 1
358 84 98 1
10259 78 84 0
359 29 3 1
360 50 96 1
10291 2 68 0
10040 43 70 0
361 36 58 1
10241 87 8 0
362 27 11 1
10279 42 58 0
363 72 79 1
364 47 16 1
10320 19 6 0
365 63 67 1
10051 36 49 0
366 38 97 1
10249 22 56 0
10145 2 75 0
367 37 66 1
10262 72 52 0
10343 49 48 0
10119 18 34 0
368 54 47 1
10329 84 18 0
369 2 94 1
10353 91 43 0
370 24 43 1
371 53 27 1
10289 92 71 0
372 86 97 1
10209 87 56 0
373 39 78 1
374 24 1 1
10322 88 49 0
375 10 75 1
10156 30 33 0
10325 82 34 0
10219 58 12 0
10203 72 63 0
376 23 78 1
10216 57 31 0
10269 91 7 0
377 63 54 1
10265 97 16 0
10359 29 3 0
378 38 77 1
10149 45 76 0
10230 75 34 0
10365 63 67 0
379 27 14 1
380 44 11 1
381 66 39 1
10290 3 12 0
382 59 36 1
383 86 35 1
384 7 35 1
10232 56 28 0
385 52 10 1
10314 1 89 0
386 32 72 1
10355 34 20 0
10304 57 76 0
10370 24 43 0
10165 69 32 0
10340 92 6 0
10362 27 11 0
10341 24 22 0
387 14 82 1
388 76 87 1
10248 48 72 0
389 14 49 1
10115 95 17 0
10276 17 65 0
390 46 90 1
10244 95 61 0
10126 92 61 0
391 55 86 1
392 69 49 1
10252 72 17 0
10356 98 95 0
393 26 97 1
10213 82 68 0
10357 30 56 0
394 7 13 1
10158 57 46 0
10204 27 3 0
10260 45 14 0
10296 86 38 0
10132 47 67 0
395 4 21 1
10286 46 25 0
396 86 19 1
397 49 27 1
398 76 41 1
399 44 16 1
400 88 22 1
10306 84 52 0
10345 9 97 0
401 85 90 1
402 97 61 1
10373 39 78 0
403 46 29 1
404 57 7 1
405 86 24 1
406 28 88 1
407 100 5 1
408 100 22 1
10120 15 37 0
10195 26 32 0
409 70 81 1
410 23 30 1
10134 95 57 0
411 63 49 1
412 75 63 1
413 68 43 1
414 92 24 1
415 20 32 1
10348 78 62 0
416 4 82 1
417 77 48 1
418 49 99 1
10307 84 64 0
419 26 75 1
420 17 96 1
421 3 63 1
10344 14 57 0
422 27 19 1
10118 24 57 0
423 99 28 1
424 65 40 1
425 56 88 1
10378 38 77 0
10392 69 49 0
10347 66 41 0
426 6 87 1
10386 32 72 0
10214 72 81 0
10243 95 97 0
427 78 73 1
10330 96 43 0
10360 50 96 0
10338 7 27 0
428 4 32 1
429 44 91 1
10297 11 82 0
430 60 30 1
10410 23 30 0
431 85 52 1
10376 23 78 0
432 88 66 1
433 95 53 1
10147 59 91 0
434 73 71 1
435 87 35 1
436 3 9 1
10403 46 29 0
10180 59 78 0
10281 27 36 0
437 58 12 1
438 90 67 1
439 29 67 1
440 10 88 1
441 35 57 1
10201 44 14 0
442 38 99 1
443 98 81 1
444 49 73 1
445 88 46 1
10385 52 10 0
446 60 43 1
447 48 52 1
448 98 25 1
10387 14 82 0
10246 95 96 0
449 1 97 1
450 5 50 1
10377 63 54 0
10409 70 81 0
10407 100 5 0
451 87 8 1
10354 36 40 0
10280 63 47 0
10238 77 69 0
10295 4 79 0
452 17 52 1
10266 46 32 0
453 97 94 1
10315 63 64 0
10383 86 35 0
454 94 89 1
455 56 75 1
10309 83 7 0
456 94 80 1
10349 54 94 0
457 34 66 1
10443 98 81 0
10179 15 91 0
458 94 84 1
459 85 67 1
10408 100 22 0
460 43 35 1
10067 38 89 0
10059 58 12 0
461 31 58 1
10369 2 94 0
462 79 82 1
463 96 48 1
10299 35 36 0
464 10 71 1
465 26 87 1
10352 100 12 0
10294 18 15 0
10436 3 9 0
466 51 76 1
10233 44 11 0
467 70 41 1
468 69 88 1
10432 88 66 0
469 97 30 1
10258 55 63 0
470 72 40 1
471 48 65 1
10283 45 12 0
10441 35 57 0
10270 7 38 0
472 8 68 1
473 21 50 1
474 75 72 1
475 90 82 1
476 27 62 1
10300 18 56 0
477 81 70 1
10334 67 30 0
478 28 81 1
10173 10 6 0
10400 88 22 0
479 94 30 1
480 63 66 1
10350 11 57 0
481 40 68 1
482 28 69 1
10363 72 79 0
10397 49 27 0
10247 86 60 0
10465 26 87 0
10186 82 71 0
10433 95 53 0
483 62 86 1
10316 5 54 0
484 83 30 1
485 87 6 1
486 100 19 1
487 43 55 1
10312 29 72 0
488 81 9 1
10253 54 15 0
10418 49 99 0
489 39 37 1
10421 3 63 0
490 85 18 1
491 71 47 1
492 68 17 1
10367 37 66 0
10396 86 19 0
493 30 53 1
10346 19 24 0
494 26 41 1
495 20 34 1
10148 81 88 0
10474 75 72 0
496 80 58 1
497 35 65 1
498 27 13 1
10442 38 99 0
10382 59 36 0
10425 56 88 0
499 56 41 1
10461 31 58 0
10384 7 35 0
10313 67 100 0
500 52 99 1
501 8 44 1
502 97 13 1
503 50 66 1
504 48 5 1
10424 65 40 0
505 85 98 1
10405 86 24 0
506 12 78 1
507 21 77 1
10453 97 94 0
10381 66 39 0
508 84 34 1
10371 53 27 0
509 10 33 1
10311 68 47 0
10480 63 66 0
10413 68 43 0
10477 81 70 0
510 20 55 1
511 57 82 1
512 18 96 1
10333 49 13 0
10401 85 90 0
10493 30 53 0
10435 87 35 0
10481 40 68 0
513 36 3 1
10497 35 65 0
514 90 74 1
515 29 90 1
516 47 53 1
10476 27 62 0
10337 48 68 0
517 74 26 1
10361 36 58 0
518 25 75 1
519 85 83 1
520 46 27 1
10391 55 86 0
521 71 36 1
10467 70 41 0
10406 28 88 0
522 60 66 1
10495 20 34 0
523 7 99 1
524 49 32 1
525 72 25 1
10323 81 48 0
526 75 49 1
10471 48 65 0
10342 55 91 0
10496 80 58 0
527 1 45 1
528 26 48 1
10375 10 75 0
10271 90 89 0
529 73 9 1
10339 47 15 0
10483 62 86 0
530 55 58 1
531 28 29 1
532 3 35 1
10374 24 1 0
10479 94 30 0
533 96 4 1
10336 59 57 0
534 14 86 1
10485 87 6 0
10437 58 12 0
10460 43 35 0
535 63 35 1
536 63 51 1
10414 92 24 0
537 54 80 1
10487 43 55 0
538 59 95 1
539 52 84 1
540 74 71 1
10519 85 83 0
541 16 68 1
542 92 93 1
543 8 66 1
544 100 32 1
10508 84 34 0
10468 69 88 0
545 97 14 1
546 31 76 1
10416 4 82 0
547 31 27 1
548 100 10 1
10429 44 91 0
10368 54 47 0
549 29 91 1
550 91 97 1
10524 49 32 0
10457 34 66 0
551 97 38 1
552 84 1 1
553 78 47 1
554 35 92 1
10513 36 3 0
555 72 1 1
10456 94 80 0
556 51 86 1
557 45 54 1
10393 26 97 0
558 16 47 1
10127 61 74 0
10440 10 88 0
10525 72 25 0
559 18 36 1
560 56 33 1
561 26 27 1
10530 55 58 0
10431 85 52 0
10506 12 78 0
562 43 11 1
10422 27 19 0
10328 71 35 0
10529 73 9 0
10449 1 97 0
10509 10 33 0
563 55 45 1
10499 56 41 0
564 45 85 1
10542 92 93 0
565 61 88 1
10553 78 47 0
10326 95 10 0
10527 1 45 0
566 52 71 1
567 60 29 1
568 32 69 1
10428 4 32 0
10540 74 71 0
569 87 15 1
10536 63 51 0
570 31 97 1
10492 68 17 0
10538 59 95 0
571 52 78 1
10544 100 32 0
10558 16 47 0
572 85 9 1
10528 26 48 0
573 43 27 1
10556 51 86 0
574 79 29 1
10515 29 90 0
575 6 16 1
10554 35 92 0
576 16 11 1
577 60 10 1
10507 21 77 0
578 99 79 1
10563 55 45 0
10484 83 30 0
579 3 52 1
580 93 16 1
10417 77 48 0
581 56 95 1
10444 49 73 0
10561 26 27 0
582 16 30 1
10220 16 13 0
583 86 19 1
10068 57 53 0
584 99 48 1
10398 76 41 0
585 72 67 1
10073 11 42 0
10504 48 5 0
586 98 59 1
587 84 39 1
10411 63 49 0
10041 74 57 0
10257 79 21 0
10545 97 14 0
10560 56 33 0
588 8 66 1
10420 17 96 0
589 5 54 1
10523 7 99 0
10287 31 78 0
10116 22 76 0
10494 26 41 0
590 63 35 1
591 20 18 1
592 12 60 1
593 13 32 1
10567 60 29 0
594 51 12 1
595 61 71 1
596 69 17 1
597 75 20 1
598 100 79 1
599 41 54 1
600 20 2 1
10380 44 11 0
601 63 27 1
602 13 54 1
10327 35 41 0
603 34 82 1
604 98 42 1
605 61 13 1
606 19 40 1
607 62 79 1
10451 87 8 0
608 58 83 1
10579 3 52 0
10568 32 69 0
10447 48 52 0
609 100 75 1
610 20 47 1
611 52 96 1
10512 18 96 0
612 85 36 1
10390 46 90 0
613 48 16 1
10570 31 97 0
614 27 85 1
615 59 98 1
616 31 13 1
617 41 98 1
10454 94 89 0
618 37 40 1
10565 61 88 0
619 31 19 1
620 26 48 1
10577 60 10 0
10541 16 68 0
10573 43 27 0
10399 44 16 0
10533 96 4 0
10482 28 69 0
621 31 100 1
622 47 35 1
10517 74 26 0
623 74 66 1
10505 85 98 0
10583 86 19 0
624 42 55 1
10228 45 78 0
625 60 49 1
626 93 81 1
10585 72 67 0
627 57 26 1
628 48 62 1
629 90 73 1
10601 63 27 0
10548 100 10 0
10450 5 50 0
10593 13 32 0
10439 29 67 0
10592 12 60 0
630 45 41 1
631 26 5 1
632 78 66 1
633 1 13 1
10486 100 19 0
10578 99 79 0
634 33 42 1
10478 28 81 0
635 31 47 1
10475 90 82 0
10609 100 75 0
636 95 27 1
10582 16 30 0
10518 25 75 0
10611 52 96 0
10462 79 82 0
637 51 30 1
638 30 48 1
639 63 36 1
10489 39 37 0
640 68 11 1
641 77 52 1
10038 40 56 0
642 78 53 1
643 60 25 1
644 17 61 1
645 59 11 1
646 80 76 1
10606 19 40 0
647 36 74 1
10473 21 50 0
10551 97 38 0
10404 57 7 0
648 2 38 1
649 31 71 1
650 41 35 1
10600 20 2 0
651 88 6 1
10617 41 98 0
10623 74 66 0
10569 87 15 0
10634 33 42 0
10586 98 59 0
652 14 37 1
10626 93 81 0
653 41 30 1
10535 63 35 0
654 34 41 1
655 70 27 1
10502 97 13 0
656 54 14 1
657 72 53 1
10285 20 62 0
658 13 19 1
10174 17 71 0
10633 1 13 0
10388 76 87 0
659 69 40 1
10546 31 76 0
10301 92 65 0
660 29 59 1
10627 57 26 0
661 2 67 1
662 60 91 1
663 93 26 1
10463 96 48 0
664 7 10 1
665 39 89 1
10552 84 1 0
10562 43 11 0
666 2 21 1
10616 31 13 0
10501 8 44 0
10207 36 14 0
10575 6 16 0
667 59 63 1
10576 16 11 0
668 12 68 1
10237 69 72 0
10423 99 28 0
669 5 54 1
670 48 61 1
10630 45 41 0
10364 47 16 0
10491 71 47 0
671 2 70 1
10625 60 49 0
672 63 79 1
10455 56 75 0
10596 69 17 0
673 65 28 1
10639 63 36 0
674 7 6 1
675 69 37 1
676 16 62 1
10622 47 35 0
10589 5 54 0
677 72 78 1
10653 41 30 0
678 17 98 1
679 19 2 1
10351 99 59 0
10141 92 81 0
680 32 47 1
681 35 54 1
682 39 44 1
683 94 90 1
684 76 8 1
685 7 85 1
686 30 5 1
10650 41 35 0
10543 8 66 0
10642 78 53 0
10438 90 67 0
10549 29 91 0
10651 88 6 0
10469 97 30 0
687 92 24 1
10647 36 74 0
688 75 10 1
10564 45 85 0
689 8 89 1
10654 34 41 0
10458 94 84 0
690 77 45 1
691 55 39 1
692 19 53 1
10595 61 71 0
693 92 33 1
10643 60 25 0
694 72 5 1
695 79 21 1
10674 7 6 0
10658 13 19 0
696 57 61 1
10641 77 52 0
697 37 38 1
698 7 93 1
699 38 89 1
10670 48 61 0
10466 51 76 0
10584 99 48 0
10503 50 66 0
10648 2 38 0
10547 31 27 0
10613 48 16 0
10064 54 4 0
10659 69 40 0
10678 17 98 0
700 79 45 1
701 80 17 1
10317 91 94 0
10656 54 14 0
10184 4 37 0
10459 85 67 0
702 21 6 1
703 42 8 1
10668 12 68 0
704 93 31 1
705 87 38 1
10680 32 47 0
10571 52 78 0
10666 2 21 0
10531 28 29 0
10379 27 14 0
706 35 55 1
707 89 61 1
708 38 23 1
10694 72 5 0
709 27 30 1
10574 79 29 0
10684 76 8 0
710 8 20 1
10488 81 9 0
711 49 59 1
712 78 71 1
713 40 16 1
714 36 59 1
10555 72 1 0
715 3 96 1
10559 18 36 0
716 90 7 1
717 50 79 1
718 34 55 1
10402 97 61 0
10452 17 52 0
719 10 71 1
720 6 34 1
10426 6 87 0
721 4 19 1
10644 17 61 0
722 64 3 1
10521 71 36 0
723 12 78 1
10588 8 66 0
10667 59 63 0
10389 14 49 0
724 27 4 1
10572 85 9 0
725 16 92 1
10310 48 20 0
10534 14 86 0
726 78 64 1
10714 36 59 0
727 3 21 1
10690 77 45 0
728 16 26 1
729 58 17 1
10692 19 53 0
10394 7 13 0
10663 93 26 0
730 67 43 1
731 42 25 1
10706 35 55 0
10598 100 79 0
10665 39 89 0
732 76 74 1
10472 8 68 0
10721 4 19 0
733 26 68 1
10700 79 45 0
734 2 29 1
735 80 13 1
736 11 73 1
10686 30 5 0
737 27 48 1
738 44 61 1
739 60 66 1
740 8 81 1
741 66 74 1
10537 54 80 0
10208 3 44 0
742 51 41 1
743 33 77 1
744 86 13 1
10707 89 61 0
745 38 66 1
746 71 18 1
747 42 29 1
748 56 27 1
10696 57 61 0
10718 34 55 0
10620 26 48 0
10412 75 63 0
10726 78 64 0
749 23 14 1
750 83 43 1
10566 52 71 0
10677 72 78 0
751 27 79 1
752 63 70 1
753 59 47 1
10730 67 43 0
754 99 89 1
755 16 3 1
756 81 21 1
757 95 18 1
758 60 39 1
10703 42 8 0
759 36 43 1
760 61 68 1
761 38 92 1
762 45 34 1
10608 58 83 0
10415 20 32 0
763 65 88 1
764 23 46 1
765 84 72 1
766 34 83 1
767 61 39 1
10624 42 55 0
10719 10 71 0
768 45 13 1
769 75 68 1
10288 47 20 0
10619 31 19 0
770 73 5 1
10610 20 47 0
771 64 85 1
772 42 11 1
10621 31 100 0
10731 42 25 0
773 67 52 1
774 32 60 1
10358 84 98 0
775 69 32 1
776 21 60 1
10746 71 18 0
10739 60 66 0
10522 60 66 0
10675 69 37 0
777 70 92 1
778 95 31 1
779 29 65 1
780 52 20 1
10629 90 73 0
10708 38 23 0
10427 78 73 0
10395 4 21 0
781 41 5 1
782 67 83 1
783 100 32 1
10740 8 81 0
784 58 9 1
10510 20 55 0
785 41 7 1
786 61 18 1
10657 72 53 0
787 84 67 1
788 89 62 1
10693 92 33 0
789 43 3 1
790 28 63 1
791 10 57 1
10704 93 31 0
10717 50 79 0
10754 99 89 0
10669 5 54 0
792 27 63 1
793 2 68 1
10778 95 31 0
10638 30 48 0
10766 34 83 0
794 51 56 1
10777 70 92 0
795 3 27 1
796 40 100 1
10591 20 18 0
797 96 24 1
798 16 96 1
799 33 58 1
800 79 96 1
10768 45 13 0
10695 79 21 0
10664 7 10 0
10770 73 5 0
801 59 15 1
10640 68 11 0
10434 73 71 0
10430 60 30 0
802 80 15 1
10785 41 7 0
803 55 27 1
10143 22 99 0
10372 86 97 0
804 62 85 1
805 43 30 1
806 17 92 1
807 55 75 1
808 82 1 1
10662 60 91 0
10661 2 67 0
809 100 76 1
810 79 88 1
811 40 94 1
812 72 100 1
10725 16 92 0
10679 19 2 0
813 93 71 1
814 100 70 1
815 66 47 1
10671 2 70 0
10500 52 99 0
816 86 16 1
10709 27 30 0
10756 81 21 0
10303 59 4 0
817 46 78 1
10737 27 48 0
818 98 5 1
819 43 40 1
10331 38 45 0
10210 19 14 0
820 48 13 1
821 15 20 1
822 22 85 1
823 95 69 1
824 68 38 1
10652 14 37 0
10771 64 85 0
825 51 36 1
826 58 77 1
827 89 2 1
10800 79 96 0
10691 55 39 0
828 11 51 1
829 33 100 1
830 82 87 1
10539 52 84 0
831 41 45 1
10716 90 7 0
832 29 26 1
833 19 5 1
834 1 57 1
835 77 96 1
836 57 20 1
10804 62 85 0
10490 85 18 0
837 34 92 1
838 23 79 1
839 4 62 1
840 6 51 1
10723 12 78 0
841 89 66 1
10821 15 20 0
842 37 95 1
10520 46 27 0
10764 23 46 0
10580 93 16 0
10532 3 35 0
843 15 52 1
10801 59 15 0
10689 8 89 0
10607 62 79 0
844 85 90 1
845 59 92 1
10772 42 11 0
10788 89 62 0
846 60 93 1
10646 80 76 0
847 58 26 1
10599 41 54 0
848 82 89 1
10780 52 20 0
849 11 39 1
10470 72 40 0
850 87 39 1
10760 61 68 0
851 1 24 1
852 84 43 1
853 53 99 1
854 29 26 1
855 33 21 1
10782 67 83 0
10755 16 3 0
856 95 64 1
857 84 21 1
10813 93 71 0
10685 7 85 0
10699 38 89 0
858 96 45 1
859 35 17 1
10794 51 56 0
10697 37 38 0
10631 26 5 0
860 27 93 1
10702 21 6 0
10819 43 40 0
10808 82 1 0
10829 33 100 0
861 7 9 1
10793 2 68 0
10587 84 39 0
862 90 65 1
10676 16 62 0
10597 75 20 0
863 55 62 1
864 59 4 1
10446 60 43 0
865 84 50 1
10590 63 35 0
10841 89 66 0
866 49 90 1
10636 95 27 0
867 12 20 1
868 96 92 1
10594 51 12 0
869 39 58 1
10732 76 74 0
870 34 46 1
10783 100 32 0
10823 95 69 0
10826 58 77 0
10226 95 83 0
10798 16 96 0
871 22 85 1
10637 51 30 0
872 78 81 1
10822 22 85 0
10498 27 13 0
873 80 29 1
10857 84 21 0
10775 69 32 0
10759 36 43 0
10773 67 52 0
874 34 44 1
875 23 61 1
876 37 56 1
10797 96 24 0
10749 23 14 0
10820 48 13 0
10837 34 92 0
877 95 35 1
10840 6 51 0
878 53 27 1
10632 78 66 0
10838 23 79 0
879 52 97 1
10769 75 68 0
880 68 47 1
881 61 7 1
882 24 67 1
10757 95 18 0
10762 45 34 0
883 17 76 1
10710 8 20 0
10779 29 65 0
884 20 3 1
885 38 91 1
10750 83 43 0
886 53 61 1
10698 7 93 0
10791 10 57 0
10602 13 54 0
10856 95 64 0
10753 59 47 0
10448 98 25 0
10855 33 21 0
10806 17 92 0
10869 39 58 0
10803 55 27 0
10159 34 92 0
10811 40 94 0
887 63 80 1
10649 31 71 0
888 41 49 1
889 86 77 1
890 71 25 1
891 63 15 1
892 31 81 1
10722 64 3 0
893 41 77 1
894 55 84 1
10366 38 97 0
895 17 95 1
896 5 87 1
897 8 67 1
898 40 16 1
