Load: 7 Erlang 
Qlayer: 156 
Total traffic number: 20000 
131 70 66 1
132 79 60 1
133 100 52 1
134 86 91 1
135 47 15 1
136 52 5 1
137 70 51 1
138 55 43 1
139 59 86 1
140 99 83 1
10013 7 44 0
141 54 28 1
142 84 86 1
143 78 19 1
144 9 30 1
145 69 74 1
146 87 20 1
147 81 91 1
148 75 88 1
149 37 81 1
150 76 80 1
151 94 13 1
152 65 5 1
153 81 45 1
154 69 52 1
155 89 77 1
156 52 21 1
157 18 33 1
158 41 94 1
159 99 95 1
160 39 52 1
161 85 76 1
162 43 77 1
163 29 44 1
164 48 98 1
165 4 8 1
10036 8 88 0
166 59 12 1
167 25 16 1
10039 90 100 0
10015 86 66 0
168 51 64 1
169 23 100 1
170 48 54 1
171 43 97 1
172 47 59 1
173 2 64 1
174 89 81 1
175 57 28 1
176 8 15 1
177 6 100 1
178 80 72 1
179 75 60 1
180 67 15 1
181 53 94 1
182 96 15 1
183 56 61 1
184 87 15 1
185 26 66 1
186 56 33 1
187 2 66 1
188 38 97 1
189 61 12 1
190 34 22 1
191 67 95 1
192 10 35 1
193 63 28 1
194 2 63 1
10021 17 97 0
195 27 99 1
196 5 17 1
197 54 29 1
198 28 13 1
199 66 29 1
200 1 25 1
201 44 97 1
202 9 46 1
203 11 27 1
204 14 74 1
205 65 68 1
206 84 47 1
207 74 92 1
208 64 14 1
209 74 18 1
210 25 80 1
211 82 29 1
10064 27 21 0
212 28 10 1
213 61 85 1
214 100 42 1
215 44 52 1
216 57 4 1
217 90 74 1
218 15 95 1
219 32 6 1
220 86 55 1
221 16 11 1
222 2 98 1
223 43 81 1
224 84 89 1
225 81 54 1
226 52 16 1
227 80 65 1
10059 89 49 0
228 10 34 1
229 20 95 1
230 22 100 1
231 75 30 1
232 40 56 1
233 71 77 1
234 94 31 1
235 49 63 1
236 48 84 1
10087 28 8 0
237 96 77 1
238 50 53 1
239 80 94 1
240 19 34 1
10103 66 75 0
241 54 76 1
242 31 39 1
243 79 40 1
244 3 29 1
245 68 47 1
246 28 79 1
247 85 70 1
248 84 90 1
10034 80 25 0
249 50 32 1
250 19 11 1
10077 37 96 0
251 4 14 1
252 3 21 1
253 26 53 1
254 57 83 1
10084 25 42 0
255 45 50 1
256 92 99 1
257 17 59 1
258 18 88 1
259 35 92 1
260 3 46 1
261 88 77 1
262 54 21 1
263 46 77 1
264 88 41 1
265 35 51 1
266 17 77 1
267 83 43 1
10131 70 66 0
268 99 21 1
269 70 35 1
10001 14 66 0
270 100 76 1
271 19 44 1
10120 95 58 0
272 20 81 1
10134 86 91 0
10038 76 81 0
273 17 87 1
274 54 30 1
275 50 65 1
276 5 38 1
277 12 30 1
278 99 34 1
279 58 99 1
280 79 46 1
281 22 31 1
282 55 39 1
283 67 3 1
284 43 92 1
285 75 27 1
286 57 15 1
287 50 47 1
288 25 41 1
289 91 46 1
10003 67 36 0
290 9 56 1
291 12 46 1
292 5 96 1
293 61 86 1
294 17 74 1
295 84 97 1
296 33 68 1
297 8 87 1
298 16 93 1
299 46 57 1
300 5 28 1
10058 47 57 0
301 83 85 1
302 29 80 1
303 84 44 1
304 11 70 1
305 71 46 1
306 38 24 1
307 3 26 1
308 71 46 1
10041 88 24 0
309 61 99 1
310 25 86 1
311 55 20 1
10132 79 60 0
312 18 82 1
313 28 36 1
10052 44 41 0
10055 80 28 0
314 4 33 1
10088 93 69 0
315 89 31 1
316 1 86 1
317 99 77 1
318 33 19 1
319 35 34 1
320 20 39 1
321 81 64 1
10160 39 52 0
322 51 79 1
323 19 11 1
324 41 47 1
325 31 96 1
326 77 58 1
327 69 99 1
328 43 24 1
329 38 84 1
330 7 62 1
331 71 69 1
10024 98 47 0
332 56 50 1
333 83 68 1
334 54 31 1
335 84 78 1
336 20 44 1
10012 79 38 0
337 68 64 1
338 9 69 1
339 82 71 1
340 29 50 1
341 2 68 1
342 90 13 1
343 99 94 1
344 96 47 1
345 70 3 1
346 95 13 1
10105 38 24 0
10138 55 43 0
347 61 99 1
348 59 73 1
10196 5 17 0
349 70 20 1
350 21 28 1
351 85 78 1
352 95 96 1
353 98 33 1
354 100 42 1
355 62 89 1
356 69 74 1
357 79 52 1
358 29 44 1
359 85 84 1
10236 48 84 0
360 40 65 1
361 32 40 1
362 64 74 1
363 54 99 1
364 47 43 1
365 1 60 1
10215 44 52 0
10178 80 72 0
366 57 28 1
367 92 76 1
368 69 27 1
10054 20 36 0
369 53 88 1
10080 10 39 0
370 3 8 1
371 34 31 1
10165 4 8 0
372 56 7 1
373 52 53 1
374 7 64 1
375 82 7 1
376 34 52 1
377 21 22 1
10169 23 100 0
378 58 78 1
379 39 69 1
380 40 61 1
381 30 33 1
382 76 73 1
383 95 96 1
384 19 66 1
385 40 29 1
386 100 34 1
10263 46 77 0
387 89 31 1
388 77 74 1
389 38 2 1
390 28 72 1
391 79 3 1
392 82 75 1
393 32 6 1
394 29 59 1
395 58 86 1
396 25 15 1
10248 84 90 0
397 46 69 1
10242 31 39 0
10031 7 60 0
398 94 80 1
399 62 94 1
400 46 67 1
401 14 54 1
10214 100 42 0
402 1 5 1
403 59 2 1
404 64 94 1
10137 70 51 0
405 34 69 1
10091 14 56 0
406 1 2 1
407 49 8 1
408 50 69 1
10194 2 63 0
409 95 72 1
410 4 87 1
411 43 19 1
412 14 93 1
413 53 81 1
414 80 38 1
415 43 1 1
416 54 57 1
417 92 25 1
418 26 42 1
419 68 4 1
420 14 83 1
421 93 59 1
422 41 88 1
423 85 72 1
424 85 28 1
425 52 15 1
10099 96 26 0
426 30 65 1
427 53 96 1
428 40 66 1
429 65 14 1
430 26 44 1
10108 71 19 0
431 91 93 1
432 44 54 1
433 74 70 1
434 67 86 1
10094 9 74 0
435 3 61 1
436 1 49 1
437 94 88 1
438 50 54 1
439 31 89 1
440 44 78 1
441 23 68 1
442 32 91 1
443 46 1 1
444 93 7 1
445 85 49 1
446 7 37 1
447 52 25 1
10128 88 89 0
448 22 38 1
449 29 45 1
10221 16 11 0
450 15 3 1
451 11 66 1
452 100 23 1
453 15 29 1
454 59 22 1
455 67 71 1
10200 1 25 0
456 63 24 1
457 15 90 1
458 3 73 1
459 100 52 1
460 35 79 1
461 16 36 1
462 9 31 1
10127 22 48 0
463 51 30 1
464 92 100 1
10292 5 96 0
10344 96 47 0
465 90 54 1
466 31 56 1
467 89 34 1
468 31 62 1
469 50 80 1
470 4 58 1
471 14 58 1
472 58 76 1
473 81 58 1
10139 59 86 0
474 24 22 1
10268 99 21 0
475 48 36 1
10234 94 31 0
476 60 10 1
477 21 2 1
10260 3 46 0
478 98 70 1
479 37 44 1
480 51 76 1
481 48 16 1
482 46 97 1
483 66 41 1
484 74 7 1
485 51 28 1
486 5 91 1
487 74 16 1
10032 71 63 0
488 27 78 1
489 66 51 1
490 68 26 1
10187 2 66 0
491 93 15 1
492 68 25 1
10233 71 77 0
493 12 83 1
494 25 28 1
495 42 54 1
496 41 23 1
497 80 74 1
498 100 81 1
499 28 92 1
500 14 28 1
501 22 96 1
502 86 83 1
503 62 95 1
504 96 41 1
505 69 73 1
506 63 60 1
507 75 40 1
508 14 17 1
509 62 79 1
510 95 17 1
10355 62 89 0
511 80 7 1
512 82 59 1
513 31 86 1
514 61 79 1
515 98 89 1
516 59 64 1
517 59 39 1
518 18 24 1
519 31 19 1
520 82 17 1
10040 22 95 0
521 86 60 1
10005 90 19 0
522 69 20 1
523 6 44 1
524 82 17 1
525 28 50 1
10365 1 60 0
526 23 36 1
10373 52 53 0
527 21 5 1
528 61 78 1
10253 26 53 0
529 4 33 1
530 2 35 1
531 70 45 1
532 44 15 1
533 75 17 1
534 61 48 1
10168 51 64 0
10147 81 91 0
535 92 87 1
536 47 55 1
537 12 68 1
538 24 98 1
539 91 11 1
540 81 41 1
541 36 77 1
542 49 40 1
543 76 7 1
544 53 47 1
545 52 1 1
10060 79 5 0
546 30 18 1
547 65 76 1
548 85 90 1
549 56 37 1
550 11 51 1
551 12 11 1
552 26 4 1
10340 29 50 0
10011 52 58 0
553 81 6 1
554 93 21 1
555 84 22 1
10113 37 74 0
10297 8 87 0
556 86 59 1
557 94 56 1
558 73 16 1
10359 85 84 0
10381 30 33 0
559 35 65 1
10257 17 59 0
560 55 16 1
561 33 4 1
562 58 65 1
563 72 53 1
10307 3 26 0
564 14 53 1
565 40 25 1
566 16 12 1
10191 67 95 0
567 75 39 1
568 74 52 1
10083 71 10 0
569 67 7 1
570 14 48 1
571 84 10 1
10342 90 13 0
572 66 60 1
573 54 89 1
10047 56 51 0
574 49 32 1
575 57 73 1
576 63 97 1
10317 99 77 0
577 19 96 1
578 99 94 1
10227 80 65 0
579 85 35 1
10243 79 40 0
580 29 39 1
581 80 95 1
582 79 11 1
583 44 40 1
10069 67 9 0
584 81 85 1
585 12 53 1
586 34 85 1
587 23 32 1
588 24 63 1
10356 69 74 0
589 90 2 1
590 83 60 1
591 48 86 1
592 50 68 1
593 66 81 1
594 61 27 1
595 41 85 1
596 98 17 1
597 7 86 1
598 79 41 1
10346 95 13 0
599 62 75 1
10305 71 46 0
600 74 97 1
10357 79 52 0
10392 82 75 0
601 28 94 1
602 32 34 1
603 52 34 1
10395 58 86 0
10067 53 10 0
10009 76 98 0
604 75 28 1
605 88 72 1
10308 71 46 0
606 13 96 1
10228 10 34 0
607 78 68 1
608 74 63 1
10130 76 52 0
609 63 81 1
610 16 40 1
611 53 59 1
612 23 50 1
613 18 24 1
614 35 44 1
10311 55 20 0
615 7 41 1
616 47 5 1
617 63 50 1
618 78 38 1
619 83 88 1
620 95 46 1
10045 9 60 0
621 11 16 1
622 22 40 1
623 41 24 1
10327 69 99 0
624 88 96 1
625 31 97 1
626 38 90 1
10246 28 79 0
627 17 24 1
628 22 62 1
629 60 40 1
630 53 55 1
631 47 57 1
10072 4 30 0
632 75 38 1
633 13 22 1
634 100 74 1
635 24 49 1
636 89 67 1
10068 33 29 0
637 47 91 1
638 72 6 1
639 74 35 1
640 12 16 1
641 11 39 1
10154 69 52 0
642 54 80 1
10289 91 46 0
10022 60 7 0
643 25 68 1
644 70 86 1
645 63 2 1
646 23 29 1
10158 41 94 0
647 49 91 1
648 11 9 1
10386 100 34 0
649 83 11 1
650 53 3 1
10220 86 55 0
651 27 68 1
10484 74 7 0
10141 54 28 0
652 22 61 1
10286 57 15 0
653 87 46 1
10210 25 80 0
654 64 77 1
655 93 82 1
10316 1 86 0
656 11 23 1
657 97 27 1
658 91 3 1
10179 75 60 0
659 31 63 1
660 88 82 1
661 99 20 1
662 69 18 1
663 41 9 1
10450 15 3 0
10288 25 41 0
664 8 65 1
665 20 77 1
666 5 99 1
10489 66 51 0
10542 49 40 0
667 93 17 1
668 60 30 1
10284 43 92 0
10314 4 33 0
10212 28 10 0
669 4 6 1
10328 43 24 0
670 64 3 1
10496 41 23 0
10240 19 34 0
671 64 53 1
672 18 58 1
673 15 44 1
674 44 23 1
10438 50 54 0
10397 46 69 0
10313 28 36 0
675 82 93 1
676 77 44 1
677 97 53 1
678 70 41 1
679 67 4 1
680 32 38 1
681 27 31 1
10321 81 64 0
682 67 59 1
683 63 50 1
684 21 45 1
685 61 86 1
686 39 99 1
687 82 6 1
688 94 66 1
689 3 88 1
690 83 22 1
10555 84 22 0
10448 22 38 0
10444 93 7 0
691 73 48 1
692 97 35 1
693 12 15 1
694 86 80 1
695 46 36 1
696 86 89 1
697 74 35 1
10302 29 80 0
698 33 5 1
699 73 20 1
10073 57 14 0
700 1 46 1
701 58 4 1
702 45 94 1
10119 58 27 0
703 53 32 1
10535 92 87 0
10499 28 92 0
10278 99 34 0
10398 94 80 0
704 11 100 1
10121 57 95 0
705 64 43 1
10364 47 43 0
706 95 55 1
707 80 43 1
708 13 16 1
709 20 45 1
710 84 61 1
711 78 68 1
712 48 24 1
10560 55 16 0
713 33 99 1
714 24 69 1
715 21 33 1
716 80 9 1
717 98 2 1
10490 68 26 0
718 20 28 1
719 73 15 1
720 15 56 1
721 94 68 1
722 29 73 1
723 33 25 1
724 100 46 1
725 90 44 1
726 5 15 1
727 70 76 1
728 90 88 1
729 69 27 1
730 88 59 1
731 21 9 1
732 36 5 1
10636 89 67 0
733 9 24 1
734 20 22 1
10152 65 5 0
10606 13 96 0
735 35 22 1
736 48 12 1
737 79 86 1
738 48 50 1
739 88 38 1
740 73 32 1
741 77 19 1
742 95 16 1
743 83 100 1
10044 66 2 0
744 43 71 1
10110 93 76 0
745 89 18 1
746 44 13 1
747 56 10 1
10351 85 78 0
748 58 6 1
749 66 70 1
750 90 17 1
751 65 55 1
752 79 41 1
753 6 22 1
754 49 13 1
755 22 18 1
756 30 35 1
10523 6 44 0
757 22 1 1
758 76 89 1
759 15 77 1
760 29 40 1
761 97 24 1
10428 40 66 0
762 80 45 1
10641 11 39 0
10394 29 59 0
763 91 72 1
764 40 71 1
10086 17 42 0
765 24 3 1
10652 22 61 0
766 10 74 1
767 58 6 1
768 17 2 1
10657 97 27 0
769 41 63 1
10634 100 74 0
770 60 96 1
771 32 94 1
10377 21 22 0
772 77 87 1
773 6 55 1
774 86 25 1
775 93 65 1
776 73 71 1
777 17 60 1
778 17 84 1
779 14 10 1
780 55 41 1
781 55 4 1
782 78 5 1
783 21 51 1
784 29 64 1
10462 9 31 0
10521 86 60 0
785 29 90 1
786 95 27 1
787 38 39 1
788 53 98 1
789 25 42 1
790 5 7 1
791 74 4 1
792 51 22 1
793 88 69 1
794 61 52 1
795 60 46 1
796 46 71 1
797 44 71 1
798 75 26 1
799 97 24 1
800 53 70 1
801 100 9 1
802 67 81 1
10174 89 81 0
10486 5 91 0
803 90 58 1
804 25 77 1
805 57 19 1
806 86 83 1
807 86 44 1
10028 87 93 0
10492 68 25 0
808 16 19 1
809 11 90 1
10639 74 35 0
810 11 69 1
811 79 76 1
812 89 50 1
813 64 77 1
10677 97 53 0
814 68 47 1
10290 9 56 0
815 77 51 1
816 35 7 1
817 34 23 1
818 31 34 1
819 100 6 1
10279 58 99 0
820 83 24 1
10081 85 18 0
821 22 68 1
822 52 81 1
10424 85 28 0
10198 28 13 0
823 19 1 1
10202 9 46 0
824 46 99 1
825 65 14 1
826 28 79 1
827 43 41 1
10249 50 32 0
828 49 64 1
829 58 74 1
10075 47 24 0
10422 41 88 0
830 59 94 1
831 77 46 1
10517 59 39 0
832 34 96 1
10309 61 99 0
833 24 28 1
834 92 77 1
10205 65 68 0
835 33 99 1
836 9 49 1
10578 99 94 0
10396 25 15 0
10675 82 93 0
837 95 65 1
10239 80 94 0
10460 35 79 0
838 92 48 1
839 79 78 1
840 28 91 1
10585 12 53 0
841 68 34 1
10300 5 28 0
842 2 97 1
843 78 84 1
10480 51 76 0
844 96 51 1
845 78 4 1
846 50 81 1
847 98 13 1
10230 22 100 0
848 98 2 1
10433 74 70 0
849 37 27 1
850 76 20 1
10407 49 8 0
851 13 45 1
10330 7 62 0
852 83 37 1
853 43 86 1
854 11 23 1
10303 84 44 0
855 72 12 1
856 25 48 1
857 93 51 1
858 74 66 1
10708 13 16 0
859 50 12 1
860 62 98 1
861 83 18 1
10159 99 95 0
862 53 11 1
10660 88 82 0
863 39 80 1
864 44 25 1
865 76 92 1
866 89 80 1
867 95 43 1
10648 11 9 0
868 96 34 1
869 47 53 1
870 87 16 1
10566 16 12 0
871 47 21 1
872 11 37 1
873 31 64 1
10153 81 45 0
874 31 72 1
10033 19 87 0
875 51 16 1
876 38 56 1
10624 88 96 0
877 100 57 1
10085 82 12 0
10579 85 35 0
878 15 57 1
879 19 4 1
10550 11 51 0
10098 15 11 0
880 93 58 1
881 88 23 1
882 37 96 1
883 54 89 1
884 26 62 1
885 85 88 1
886 71 77 1
887 80 90 1
10413 53 81 0
888 5 1 1
889 91 68 1
890 79 93 1
891 58 76 1
892 76 3 1
893 22 41 1
894 63 23 1
895 42 12 1
896 23 57 1
10549 56 37 0
897 20 49 1
10197 54 29 0
898 83 1 1
899 79 61 1
10256 92 99 0
10156 52 21 0
10219 32 6 0
900 1 20 1
901 29 9 1
10730 88 59 0
902 61 44 1
903 68 57 1
904 54 97 1
905 36 16 1
10446 7 37 0
906 76 65 1
907 84 24 1
908 52 91 1
10266 17 77 0
909 29 100 1
910 2 48 1
911 43 12 1
912 39 14 1
10543 76 7 0
913 47 33 1
914 8 19 1
915 88 2 1
10410 4 87 0
916 90 81 1
10643 25 68 0
917 21 72 1
918 19 76 1
10676 77 44 0
10429 65 14 0
919 73 29 1
10717 98 2 0
10601 28 94 0
920 11 2 1
10452 100 23 0
921 46 47 1
922 47 5 1
923 14 65 1
10337 68 64 0
10057 1 37 0
924 73 12 1
10280 79 46 0
925 65 73 1
926 98 51 1
927 55 35 1
928 37 12 1
929 26 21 1
930 84 3 1
931 45 100 1
932 3 84 1
10176 8 15 0
933 1 91 1
934 13 95 1
935 44 48 1
10526 23 36 0
10759 15 77 0
10037 20 5 0
10440 44 78 0
936 20 54 1
10063 75 73 0
10617 63 50 0
10520 82 17 0
937 13 62 1
938 73 50 1
10382 76 73 0
939 97 14 1
940 96 18 1
941 61 74 1
10796 46 71 0
10076 20 28 0
942 84 82 1
10206 84 47 0
943 7 52 1
944 99 60 1
945 44 67 1
946 94 81 1
10503 62 95 0
947 65 72 1
10584 81 85 0
10454 59 22 0
948 65 66 1
10682 67 59 0
10547 65 76 0
949 98 69 1
10522 69 20 0
950 92 21 1
10118 44 81 0
10588 24 63 0
951 7 58 1
952 95 28 1
10296 33 68 0
953 8 30 1
954 24 15 1
955 30 40 1
956 68 31 1
10360 40 65 0
10150 76 80 0
957 24 48 1
958 12 15 1
959 83 40 1
960 51 39 1
961 80 23 1
962 55 44 1
10114 73 31 0
10287 50 47 0
963 2 27 1
964 93 97 1
10170 48 54 0
10142 84 86 0
965 30 56 1
966 31 69 1
10276 5 38 0
967 65 73 1
10777 17 60 0
968 62 36 1
969 33 2 1
970 61 28 1
10411 43 19 0
971 42 9 1
972 17 19 1
10090 5 6 0
10561 33 4 0
10607 78 68 0
10056 100 52 0
973 2 94 1
974 99 30 1
10264 88 41 0
10683 63 50 0
975 35 33 1
10030 73 30 0
976 56 97 1
10265 35 51 0
10644 70 86 0
10283 67 3 0
977 74 67 1
978 61 36 1
10800 53 70 0
10277 12 30 0
10564 14 53 0
979 92 49 1
10805 57 19 0
980 74 88 1
10787 38 39 0
981 64 38 1
982 94 44 1
983 7 87 1
984 59 13 1
985 67 28 1
986 90 16 1
987 10 98 1
988 1 34 1
989 93 69 1
990 93 42 1
991 73 50 1
992 32 44 1
10828 49 64 0
993 90 83 1
10027 95 69 0
994 64 43 1
995 87 11 1
996 83 8 1
997 83 36 1
998 47 76 1
999 72 46 1
1000 58 64 1
10619 83 88 0
1001 20 16 1
1002 50 57 1
10900 1 20 0
10565 40 25 0
1003 27 65 1
1004 13 71 1
1005 65 4 1
1006 78 96 1
1007 73 50 1
1008 42 44 1
1009 93 59 1
1010 44 6 1
1011 53 60 1
1012 47 70 1
10782 78 5 0
1013 67 65 1
1014 87 89 1
1015 18 21 1
1016 17 91 1
1017 86 23 1
1018 96 48 1
10845 78 4 0
1019 87 24 1
10760 29 40 0
1020 90 29 1
10459 100 52 0
10478 98 70 0
1021 72 97 1
10338 9 69 0
1022 90 12 1
1023 100 80 1
1024 42 7 1
1025 3 38 1
1026 22 98 1
1027 78 75 1
10388 77 74 0
10597 7 86 0
1028 95 73 1
10824 46 99 0
1029 90 27 1
1030 33 79 1
1031 48 89 1
1032 57 50 1
1033 2 19 1
1034 97 33 1
1035 84 67 1
10538 24 98 0
1036 64 61 1
1037 3 13 1
10104 25 47 0
1038 58 81 1
10455 67 71 0
1039 8 84 1
1040 43 86 1
10109 74 19 0
1041 79 64 1
1042 20 92 1
1043 24 63 1
10763 91 72 0
1044 25 66 1
10823 19 1 0
10826 28 79 0
10839 79 78 0
1045 40 15 1
1046 52 98 1
1047 91 68 1
1048 37 25 1
1049 46 25 1
10733 9 24 0
10285 75 27 0
1050 37 1 1
10048 90 73 0
10502 86 83 0
10384 19 66 0
10930 84 3 0
10923 14 65 0
10379 39 69 0
1051 21 54 1
1052 49 86 1
1053 10 69 1
1054 92 30 1
1055 32 40 1
10431 91 93 0
1056 51 86 1
10229 20 95 0
1057 47 25 1
10116 49 46 0
1058 43 93 1
10571 84 10 0
10868 96 34 0
1059 66 4 1
10532 44 15 0
1060 6 36 1
10858 74 66 0
10630 53 55 0
10803 90 58 0
1061 21 14 1
1062 55 50 1
1063 21 48 1
10445 85 49 0
10497 80 74 0
10412 14 93 0
1064 55 36 1
10195 27 99 0
10628 22 62 0
1065 19 89 1
1066 64 41 1
1067 88 58 1
10740 73 32 0
1068 39 26 1
10843 78 84 0
10435 3 61 0
10390 28 72 0
10852 83 37 0
1069 87 51 1
1070 35 87 1
1071 43 97 1
1072 99 5 1
10333 83 68 0
1073 80 49 1
10707 80 43 0
10469 50 80 0
10874 31 72 0
1074 40 20 1
1075 19 45 1
1076 99 13 1
10884 26 62 0
1077 32 7 1
1078 47 15 1
1079 14 49 1
1080 82 57 1
10798 75 26 0
10651 27 68 0
1081 7 57 1
1082 82 47 1
10766 10 74 0
10863 39 80 0
10925 65 73 0
10078 57 71 0
1083 28 36 1
1084 75 76 1
1085 83 21 1
1086 87 89 1
1087 2 36 1
1088 29 6 1
1089 60 88 1
1090 60 10 1
1091 11 70 1
1092 16 40 1
1093 44 47 1
1094 16 12 1
1095 4 11 1
1096 93 23 1
10515 98 89 0
10406 1 2 0
1097 48 65 1
1098 82 79 1
10678 70 41 0
10795 60 46 0
10092 21 28 0
1099 77 64 1
1100 4 70 1
10686 39 99 0
10689 3 88 0
1101 87 57 1
1102 76 55 1
1103 18 84 1
1104 76 23 1
10638 72 6 0
1105 78 11 1
1106 35 22 1
10903 68 57 0
1107 37 18 1
1108 42 93 1
1109 30 34 1
1110 35 59 1
1111 45 38 1
1112 83 47 1
1113 58 87 1
1114 18 63 1
1115 100 21 1
10592 50 68 0
10806 86 83 0
1116 10 64 1
1117 12 2 1
1118 25 28 1
1119 11 100 1
10726 5 15 0
1120 2 86 1
10610 16 40 0
10776 73 71 0
10190 34 22 0
10780 55 41 0
10125 37 26 0
1121 18 12 1
10705 64 43 0
10761 97 24 0
10793 88 69 0
10833 24 28 0
1122 39 55 1
10633 13 22 0
10291 12 46 0
1123 81 64 1
10950 92 21 0
1124 85 88 1
10881 88 23 0
1125 5 63 1
1126 26 61 1
10813 64 77 0
10529 4 33 0
1127 72 11 1
1128 84 97 1
10259 35 92 0
10255 45 50 0
1129 32 21 1
1130 10 43 1
1131 29 74 1
1132 85 28 1
1133 70 18 1
1134 80 27 1
10877 100 57 0
1135 98 64 1
1136 54 18 1
1137 50 84 1
10304 11 70 0
1138 37 92 1
1139 60 57 1
10097 58 61 0
1140 10 89 1
1141 42 91 1
10473 81 58 0
1142 8 72 1
10100 25 42 0
1143 11 81 1
1144 3 9 1
1145 5 64 1
1146 46 45 1
10485 51 28 0
1147 99 9 1
1148 28 32 1
1149 31 40 1
1150 2 42 1
1151 48 43 1
1152 60 6 1
1153 89 65 1
10899 79 61 0
1154 38 74 1
1155 4 3 1
1156 71 50 1
1157 20 11 1
1158 7 77 1
10909 29 100 0
11055 32 40 0
10672 18 58 0
10808 16 19 0
10251 4 14 0
1159 59 90 1
11017 86 23 0
1160 81 96 1
10534 61 48 0
10358 29 44 0
1161 20 59 1
1162 94 88 1
1163 28 47 1
1164 3 20 1
10876 38 56 0
1165 98 65 1
1166 82 17 1
10082 41 67 0
10124 37 43 0
1167 15 14 1
1168 58 51 1
10416 54 57 0
1169 1 5 1
10841 68 34 0
10779 14 10 0
1170 55 23 1
1171 11 2 1
1172 65 76 1
10235 49 63 0
10477 21 2 0
1173 2 66 1
1174 28 54 1
1175 49 45 1
10871 47 21 0
1176 76 54 1
10427 53 96 0
1177 72 7 1
10050 63 74 0
1178 82 54 1
1179 43 57 1
1180 79 64 1
1181 58 91 1
10557 94 56 0
1182 41 48 1
10029 88 41 0
1183 61 40 1
1184 15 68 1
1185 61 45 1
1186 82 80 1
1187 94 57 1
10941 61 74 0
1188 98 30 1
10752 79 41 0
10441 23 68 0
10621 11 16 0
1189 71 78 1
1190 83 32 1
1191 42 78 1
1192 56 77 1
1193 66 93 1
10551 12 11 0
1194 7 57 1
10825 65 14 0
10755 22 18 0
1195 41 58 1
10312 18 82 0
10976 56 97 0
1196 2 64 1
1197 17 21 1
10789 25 42 0
1198 67 69 1
1199 98 57 1
10674 44 23 0
1200 39 1 1
1201 67 100 1
1202 50 1 1
1203 22 14 1
1204 91 42 1
1205 17 36 1
1206 99 70 1
1207 89 98 1
1208 86 49 1
1209 19 27 1
10955 30 40 0
10598 79 41 0
10880 93 58 0
1210 6 73 1
1211 68 55 1
1212 7 19 1
1213 6 71 1
1214 96 52 1
11084 75 76 0
1215 21 39 1
1216 42 97 1
10997 83 36 0
1217 27 99 1
1218 89 87 1
1219 58 55 1
11091 11 70 0
10436 1 49 0
1220 10 92 1
1221 63 78 1
1222 55 44 1
1223 39 51 1
1224 52 38 1
1225 97 28 1
10954 24 15 0
10043 44 16 0
10738 48 50 0
10616 47 5 0
1226 92 67 1
11004 13 71 0
10680 32 38 0
1227 22 54 1
1228 36 49 1
1229 44 86 1
1230 96 64 1
10734 20 22 0
1231 66 62 1
1232 50 51 1
1233 85 70 1
1234 10 36 1
1235 77 94 1
10203 11 27 0
1236 43 72 1
11018 96 48 0
1237 69 73 1
10736 48 12 0
10856 25 48 0
10629 60 40 0
1238 13 46 1
1239 33 4 1
1240 85 80 1
11096 93 23 0
1241 3 96 1
