Load: 2 Erlang 
Qlayer: 156 
Total traffic number: 20000 
10188 6 28 0
227 29 18 1
228 82 38 1
10053 33 88 0
229 13 51 1
230 51 95 1
231 77 39 1
10175 52 73 0
232 9 93 1
233 12 39 1
234 58 65 1
235 3 82 1
10051 8 69 0
236 80 84 1
10102 76 6 0
10110 73 83 0
237 39 22 1
238 87 5 1
239 21 7 1
240 9 47 1
10181 11 56 0
10113 23 14 0
241 65 22 1
10091 37 50 0
242 68 46 1
243 31 9 1
244 11 63 1
245 26 51 1
246 17 4 1
247 33 54 1
248 68 43 1
249 9 87 1
10074 52 22 0
10025 92 87 0
250 31 38 1
251 46 95 1
252 97 1 1
253 29 94 1
254 8 36 1
10072 53 10 0
255 6 42 1
256 33 57 1
257 71 55 1
258 60 40 1
259 74 75 1
10111 20 39 0
10191 67 51 0
260 4 16 1
10197 62 86 0
10162 33 9 0
261 61 40 1
262 45 93 1
263 33 29 1
10184 56 55 0
264 17 32 1
265 62 65 1
266 68 28 1
267 94 44 1
268 45 58 1
10194 6 86 0
10078 18 16 0
269 65 12 1
270 41 52 1
10136 95 68 0
271 71 13 1
272 58 87 1
273 50 57 1
274 34 16 1
10133 39 7 0
275 41 96 1
10150 28 20 0
10122 74 41 0
10073 26 19 0
10206 96 8 0
10196 59 4 0
276 30 60 1
10238 87 5 0
277 62 61 1
278 12 1 1
279 45 87 1
280 63 64 1
10170 37 71 0
10085 39 68 0
10229 13 51 0
281 43 8 1
10011 13 68 0
282 63 87 1
283 27 99 1
284 49 88 1
285 32 34 1
286 17 63 1
10189 82 26 0
10179 43 72 0
287 67 23 1
288 4 44 1
289 41 84 1
290 97 72 1
10241 65 22 0
10080 32 69 0
10163 93 34 0
10255 6 42 0
10125 74 41 0
291 1 79 1
10095 8 89 0
292 62 65 1
10145 28 10 0
10117 22 90 0
10018 10 44 0
10134 80 72 0
10248 68 43 0
293 74 99 1
10236 80 84 0
10178 74 71 0
294 15 42 1
10060 34 38 0
10225 65 41 0
10090 76 45 0
295 85 61 1
296 70 24 1
297 50 96 1
298 90 66 1
299 34 50 1
300 33 22 1
10273 50 57 0
301 54 6 1
10066 70 28 0
10063 69 53 0
302 6 12 1
303 100 83 1
304 85 61 1
305 49 60 1
10230 51 95 0
306 63 84 1
307 91 24 1
10081 17 24 0
308 49 85 1
10054 46 41 0
10254 8 36 0
309 17 14 1
310 60 36 1
311 3 62 1
312 42 98 1
10143 96 35 0
313 51 80 1
314 39 4 1
10220 61 100 0
315 57 15 1
316 14 61 1
317 4 22 1
318 72 30 1
319 44 51 1
10290 97 72 0
320 90 95 1
321 21 1 1
322 37 17 1
323 41 78 1
324 2 25 1
10164 53 87 0
10204 43 29 0
325 53 97 1
326 35 10 1
327 73 71 1
328 63 71 1
329 67 26 1
330 11 59 1
10193 81 72 0
10176 41 77 0
10185 54 50 0
331 1 40 1
332 15 33 1
333 57 8 1
334 52 3 1
335 40 58 1
336 68 93 1
337 87 88 1
338 37 12 1
10257 71 55 0
339 51 30 1
340 45 42 1
10077 61 72 0
341 3 72 1
342 89 77 1
10202 75 22 0
10239 21 7 0
343 51 97 1
344 7 77 1
345 13 82 1
346 55 88 1
347 5 4 1
348 4 84 1
10231 77 39 0
10288 4 44 0
349 26 33 1
350 33 17 1
351 15 38 1
10235 3 82 0
10135 50 82 0
10121 99 91 0
10101 39 11 0
10019 100 84 0
352 33 31 1
10223 35 25 0
353 45 50 1
354 65 59 1
355 83 96 1
10166 9 28 0
356 55 11 1
10159 56 2 0
10316 14 61 0
10304 85 61 0
357 25 34 1
358 75 59 1
10151 11 29 0
359 51 81 1
360 32 90 1
10267 94 44 0
10319 44 51 0
361 1 92 1
10260 4 16 0
362 26 4 1
10147 47 82 0
10258 60 40 0
363 5 74 1
364 44 2 1
365 67 90 1
366 1 40 1
367 14 2 1
368 19 96 1
10098 63 78 0
369 41 20 1
370 7 77 1
10119 58 84 0
10041 53 85 0
371 60 12 1
10224 8 25 0
10232 9 93 0
10010 62 47 0
10177 91 40 0
372 96 4 1
10013 30 48 0
373 35 5 1
374 64 74 1
375 61 14 1
10052 11 57 0
376 61 62 1
377 75 46 1
378 87 9 1
10096 49 72 0
379 45 80 1
380 92 84 1
10050 44 92 0
381 54 59 1
10341 3 72 0
382 3 16 1
383 94 36 1
10357 25 34 0
384 91 76 1
385 21 57 1
10265 62 65 0
386 1 39 1
387 73 60 1
10120 21 71 0
10312 42 98 0
388 31 72 1
389 62 66 1
10126 33 68 0
390 28 71 1
391 1 58 1
10030 46 90 0
10222 70 92 0
392 18 50 1
10315 57 15 0
10129 48 42 0
393 53 98 1
10335 40 58 0
394 5 84 1
395 76 58 1
10141 63 14 0
396 46 39 1
397 15 26 1
398 38 76 1
399 24 66 1
400 47 53 1
401 62 92 1
10280 63 64 0
10361 1 92 0
402 80 79 1
403 53 63 1
404 98 54 1
405 41 44 1
10123 76 58 0
406 5 25 1
407 78 96 1
408 96 49 1
409 76 67 1
10347 5 4 0
10298 90 66 0
10278 12 1 0
10373 35 5 0
410 2 29 1
411 26 24 1
412 56 69 1
413 96 30 1
10358 75 59 0
414 76 97 1
10303 100 83 0
10199 63 76 0
10281 43 8 0
10351 15 38 0
415 72 1 1
10313 51 80 0
416 28 51 1
417 16 64 1
418 4 12 1
419 15 62 1
420 89 11 1
10344 7 77 0
421 20 18 1
422 100 31 1
423 55 94 1
10083 52 3 0
10285 32 34 0
424 23 91 1
10144 36 68 0
425 81 65 1
426 31 30 1
427 48 8 1
428 88 90 1
429 1 28 1
430 26 94 1
10251 46 95 0
10401 62 92 0
10362 26 4 0
431 12 30 1
432 35 30 1
10302 6 12 0
10032 48 92 0
433 36 6 1
10333 57 8 0
434 97 74 1
435 59 85 1
10237 39 22 0
10130 87 68 0
10386 1 39 0
436 98 26 1
437 82 97 1
438 74 82 1
439 100 33 1
440 58 74 1
441 33 64 1
10350 33 17 0
10249 9 87 0
442 87 63 1
10079 70 69 0
10394 5 84 0
443 11 51 1
444 2 48 1
10294 15 42 0
445 23 57 1
446 5 62 1
10292 62 65 0
447 59 32 1
448 77 13 1
449 4 94 1
10186 23 17 0
450 40 93 1
451 27 15 1
452 21 67 1
453 18 7 1
454 38 90 1
455 78 92 1
456 54 63 1
10365 67 90 0
10261 61 40 0
10400 47 53 0
457 83 44 1
458 87 96 1
459 96 4 1
10376 61 62 0
460 47 77 1
461 94 41 1
10039 61 78 0
10372 96 4 0
462 32 62 1
463 100 46 1
10024 81 65 0
464 84 47 1
465 78 4 1
466 97 57 1
467 62 75 1
10426 31 30 0
10310 60 36 0
10149 88 73 0
468 33 35 1
10389 62 66 0
469 96 93 1
470 81 75 1
471 65 44 1
10423 55 94 0
10244 11 63 0
10309 17 14 0
472 47 97 1
10349 26 33 0
10424 23 91 0
473 6 3 1
474 51 93 1
10171 56 97 0
475 99 72 1
476 20 13 1
10088 78 55 0
10116 8 14 0
477 17 63 1
10421 20 18 0
10216 61 72 0
478 40 89 1
10005 9 25 0
479 9 45 1
10418 4 12 0
10353 45 50 0
480 95 24 1
10282 63 87 0
481 54 56 1
482 53 37 1
483 22 16 1
484 14 43 1
10317 4 22 0
10103 100 48 0
485 8 36 1
486 41 92 1
487 33 50 1
488 86 42 1
489 11 85 1
490 85 38 1
491 100 44 1
492 54 16 1
10433 36 6 0
10399 24 66 0
493 85 90 1
10356 55 11 0
494 1 59 1
10322 37 17 0
10198 78 84 0
495 35 41 1
496 26 22 1
497 54 90 1
10416 28 51 0
10160 37 38 0
10284 49 88 0
10469 96 93 0
10390 28 71 0
498 29 69 1
499 98 67 1
10132 37 18 0
10397 15 26 0
500 77 79 1
10182 64 77 0
10377 75 46 0
10404 98 54 0
501 87 90 1
502 87 20 1
503 67 81 1
504 84 18 1
10472 47 97 0
505 49 88 1
10106 40 70 0
10346 55 88 0
506 89 77 1
507 82 81 1
508 81 42 1
509 62 99 1
510 92 20 1
10385 21 57 0
10345 13 82 0
511 47 27 1
10403 53 63 0
10381 54 59 0
10412 56 69 0
512 59 79 1
10422 100 31 0
513 40 4 1
514 6 70 1
515 82 45 1
10431 12 30 0
516 29 12 1
517 66 22 1
10219 27 24 0
518 81 57 1
519 93 42 1
10023 31 64 0
10369 41 20 0
520 44 61 1
521 17 5 1
522 43 5 1
523 62 54 1
10269 65 12 0
10484 14 43 0
524 93 69 1
10435 59 85 0
525 82 77 1
526 71 27 1
10360 32 90 0
10454 38 90 0
10406 5 25 0
527 81 22 1
528 84 99 1
529 90 51 1
10329 67 26 0
530 36 62 1
10180 71 18 0
10451 27 15 0
531 41 63 1
10387 73 60 0
532 6 77 1
10108 63 10 0
533 37 42 1
534 18 74 1
535 23 1 1
536 75 21 1
10497 54 90 0
10320 90 95 0
537 37 54 1
10339 51 30 0
10489 11 85 0
538 92 54 1
539 71 60 1
540 56 51 1
10410 2 29 0
10318 72 30 0
541 89 88 1
542 100 54 1
10233 12 39 0
543 46 80 1
10205 21 39 0
10478 40 89 0
10467 62 75 0
10359 51 81 0
544 9 94 1
10100 61 19 0
545 55 56 1
10441 33 64 0
546 13 55 1
10161 46 53 0
547 98 99 1
548 18 63 1
549 66 53 1
10062 5 82 0
550 100 35 1
10481 54 56 0
551 19 81 1
552 23 80 1
10479 9 45 0
10003 45 73 0
553 36 56 1
554 92 80 1
555 48 15 1
556 2 56 1
557 41 52 1
10210 72 15 0
10371 60 12 0
10207 1 30 0
558 75 8 1
10306 63 84 0
10528 84 99 0
10456 54 63 0
10279 45 87 0
559 96 1 1
560 98 15 1
561 34 74 1
562 92 23 1
563 56 99 1
10332 15 33 0
564 41 22 1
10476 20 13 0
10368 19 96 0
565 33 25 1
566 66 86 1
10138 33 82 0
10209 49 47 0
567 19 51 1
568 99 23 1
569 48 64 1
10127 14 91 0
10448 77 13 0
570 17 3 1
10192 51 99 0
10082 56 33 0
10331 1 40 0
10203 51 95 0
10495 35 41 0
10307 91 24 0
571 14 43 1
10428 88 90 0
10017 60 6 0
10508 81 42 0
10437 82 97 0
10201 57 49 0
572 84 99 1
10086 60 1 0
573 45 82 1
10529 90 51 0
574 59 1 1
575 20 76 1
10058 54 11 0
576 63 98 1
10532 6 77 0
10500 77 79 0
10323 41 78 0
577 51 35 1
578 73 78 1
579 19 24 1
10457 83 44 0
580 74 8 1
10482 53 37 0
10253 29 94 0
581 78 10 1
10155 17 2 0
582 59 45 1
583 65 63 1
10530 36 62 0
584 87 66 1
585 60 49 1
586 21 32 1
10405 41 44 0
10295 85 61 0
10115 19 47 0
587 99 90 1
588 81 78 1
589 73 6 1
590 55 63 1
591 29 8 1
592 57 18 1
593 32 76 1
594 22 55 1
595 5 95 1
10029 24 4 0
10563 56 99 0
596 62 39 1
597 53 12 1
10517 66 22 0
10264 17 32 0
598 35 81 1
599 94 39 1
10520 44 61 0
600 66 15 1
10408 96 49 0
601 22 80 1
602 99 19 1
10533 37 42 0
10559 96 1 0
603 72 29 1
604 62 9 1
605 37 95 1
606 74 64 1
607 13 100 1
608 55 27 1
609 95 36 1
10507 82 81 0
610 91 70 1
611 84 80 1
612 23 45 1
613 63 30 1
614 66 45 1
615 85 64 1
616 18 99 1
617 12 21 1
618 61 4 1
10391 1 58 0
619 87 98 1
10462 32 62 0
620 6 30 1
621 72 98 1
10217 44 46 0
622 99 22 1
10370 7 77 0
623 24 9 1
624 64 33 1
625 32 33 1
10068 57 77 0
626 86 8 1
10043 27 57 0
627 90 70 1
10328 63 71 0
10026 82 90 0
628 32 100 1
629 92 37 1
10546 13 55 0
630 22 43 1
631 62 25 1
632 40 12 1
633 30 34 1
634 50 48 1
10388 31 72 0
635 92 86 1
10540 56 51 0
10554 92 80 0
636 35 56 1
10521 17 5 0
637 24 65 1
638 88 83 1
10271 71 13 0
10299 34 50 0
639 35 68 1
10522 43 5 0
10570 17 3 0
640 28 79 1
10420 89 11 0
641 26 67 1
642 79 45 1
643 26 38 1
644 91 5 1
10523 62 54 0
645 15 52 1
646 33 32 1
10583 65 63 0
10488 86 42 0
10558 75 8 0
647 80 94 1
648 58 48 1
649 21 33 1
650 52 6 1
651 5 85 1
10293 74 99 0
652 72 87 1
10334 52 3 0
653 66 31 1
10566 66 86 0
654 9 37 1
655 5 92 1
10555 48 15 0
10581 78 10 0
10611 84 80 0
656 57 84 1
657 51 42 1
658 73 41 1
10607 13 100 0
659 28 2 1
10286 17 63 0
10336 68 93 0
10330 11 59 0
660 39 40 1
10460 47 77 0
10301 54 6 0
10259 74 75 0
10446 5 62 0
10364 44 2 0
10560 98 15 0
10450 40 93 0
10287 67 23 0
661 6 35 1
662 37 60 1
10212 31 87 0
663 94 87 1
664 47 82 1
665 62 2 1
10525 82 77 0
10440 58 74 0
666 7 84 1
667 99 21 1
668 11 48 1
669 79 23 1
670 39 46 1
10612 23 45 0
671 67 31 1
10142 49 23 0
672 95 89 1
673 96 45 1
674 51 33 1
675 20 34 1
676 80 59 1
10009 23 38 0
10246 17 4 0
10040 23 21 0
10506 89 77 0
10594 22 55 0
10610 91 70 0
677 97 16 1
678 63 48 1
10468 33 35 0
679 12 69 1
10414 76 97 0
680 99 11 1
681 8 100 1
682 80 84 1
683 88 32 1
10486 41 92 0
10183 27 58 0
10289 41 84 0
10477 17 63 0
684 82 74 1
685 61 63 1
686 5 90 1
10327 73 71 0
10384 91 76 0
687 82 48 1
688 31 73 1
10593 32 76 0
689 35 56 1
10556 2 56 0
10411 26 24 0
690 71 43 1
10557 41 52 0
10354 65 59 0
10071 99 29 0
691 94 68 1
10574 59 1 0
692 94 72 1
693 86 24 1
10338 37 12 0
694 92 12 1
695 60 55 1
696 84 36 1
697 76 48 1
698 49 54 1
10494 1 59 0
699 99 13 1
700 86 23 1
701 64 96 1
10615 85 64 0
10276 30 60 0
702 65 91 1
703 4 37 1
704 68 7 1
705 61 36 1
706 85 61 1
707 51 29 1
10092 72 67 0
10541 89 88 0
10107 78 57 0
708 51 62 1
709 64 31 1
10114 18 39 0
710 69 80 1
711 45 84 1
10343 51 97 0
10493 85 90 0
712 59 11 1
713 95 4 1
714 76 98 1
10059 10 87 0
715 94 35 1
716 30 43 1
717 19 70 1
718 37 91 1
719 45 77 1
720 35 82 1
10427 48 8 0
10635 92 86 0
721 62 30 1
722 29 50 1
10452 21 67 0
10505 49 88 0
10200 35 36 0
723 25 72 1
10291 1 79 0
10641 26 67 0
724 41 7 1
725 98 27 1
726 24 82 1
727 58 91 1
728 56 7 1
729 7 42 1
10622 99 22 0
730 43 20 1
731 23 8 1
732 53 90 1
733 35 41 1
734 93 78 1
735 21 83 1
10571 14 43 0
736 22 53 1
10626 86 8 0
10382 3 16 0
737 38 32 1
738 98 8 1
10658 73 41 0
739 17 70 1
740 90 95 1
741 76 48 1
10503 67 81 0
742 89 67 1
10652 72 87 0
743 65 55 1
744 5 68 1
10158 37 23 0
745 28 23 1
746 23 65 1
10463 100 46 0
747 14 72 1
10661 6 35 0
748 24 2 1
749 93 57 1
10717 19 70 0
750 39 66 1
751 86 96 1
752 65 47 1
753 53 74 1
754 46 48 1
755 100 8 1
10240 9 47 0
10675 20 34 0
10690 71 43 0
756 40 73 1
757 49 23 1
10565 33 25 0
758 70 65 1
10459 96 4 0
759 33 18 1
760 65 40 1
10425 81 65 0
761 20 8 1
10524 93 69 0
10579 19 24 0
10618 61 4 0
762 84 43 1
763 75 47 1
764 62 29 1
765 34 3 1
10687 82 48 0
10242 68 46 0
10550 100 35 0
766 27 60 1
767 53 16 1
10501 87 90 0
768 11 78 1
769 61 11 1
10539 71 60 0
10562 92 23 0
770 44 58 1
10697 76 48 0
10296 70 24 0
771 44 39 1
772 97 65 1
773 14 23 1
10624 64 33 0
10430 26 94 0
774 14 23 1
10623 24 9 0
775 85 43 1
10597 53 12 0
10510 92 20 0
10681 8 100 0
776 54 42 1
10419 15 62 0
10153 77 67 0
10636 35 56 0
10512 59 79 0
10663 94 87 0
777 19 34 1
10543 46 80 0
10156 70 22 0
778 89 61 1
779 50 76 1
10746 23 65 0
10527 81 22 0
10674 51 33 0
780 75 55 1
10340 45 42 0
10727 58 91 0
781 3 97 1
782 24 68 1
10576 63 98 0
783 66 63 1
784 98 71 1
785 59 98 1
10648 58 48 0
10745 28 23 0
786 68 26 1
787 1 80 1
788 26 97 1
10592 57 18 0
789 10 87 1
10672 95 89 0
10721 62 30 0
790 88 70 1
791 4 90 1
10756 40 73 0
792 27 17 1
793 33 82 1
794 90 75 1
795 76 25 1
10747 14 72 0
796 30 14 1
797 95 85 1
10379 45 80 0
10639 35 68 0
10695 60 55 0
798 42 17 1
10743 65 55 0
799 58 9 1
10732 53 90 0
10766 27 60 0
800 45 26 1
10552 23 80 0
10718 37 91 0
10536 75 21 0
801 21 98 1
802 58 72 1
10662 37 60 0
10551 19 81 0
10380 92 84 0
10392 18 50 0
10473 6 3 0
803 17 30 1
10598 35 81 0
804 82 18 1
805 56 70 1
806 59 36 1
10670 39 46 0
10591 29 8 0
10491 100 44 0
807 45 17 1
10625 32 33 0
10195 13 63 0
10250 31 38 0
808 81 2 1
10515 82 45 0
10464 84 47 0
10531 41 63 0
809 67 45 1
810 10 37 1
10485 8 36 0
10719 45 77 0
811 54 94 1
812 19 7 1
10124 83 100 0
813 57 39 1
10140 75 82 0
814 31 8 1
815 98 42 1
816 3 68 1
817 44 48 1
10214 41 86 0
10588 81 78 0
818 69 45 1
819 83 55 1
820 5 31 1
821 80 10 1
10793 33 82 0
822 71 15 1
823 35 49 1
10621 72 98 0
824 99 78 1
825 12 38 1
826 73 6 1
10627 90 70 0
10496 26 22 0
827 46 24 1
828 66 82 1
829 89 74 1
830 95 59 1
10760 65 40 0
831 99 77 1
832 42 80 1
10393 53 98 0
10735 21 83 0
833 91 55 1
834 74 37 1
835 99 66 1
10577 51 35 0
10791 4 90 0
10262 45 93 0
10734 93 78 0
10712 59 11 0
836 97 82 1
837 76 64 1
10499 98 67 0
10659 28 2 0
838 94 69 1
10342 89 77 0
839 36 100 1
840 86 10 1
841 21 40 1
842 46 51 1
843 8 6 1
844 89 5 1
10813 57 39 0
845 17 70 1
10575 20 76 0
10263 33 29 0
10613 63 30 0
10325 53 97 0
846 58 52 1
847 38 58 1
848 12 46 1
10483 22 16 0
10608 55 27 0
10548 18 63 0
849 19 62 1
850 89 100 1
10596 62 39 0
851 38 69 1
10683 88 32 0
10739 17 70 0
852 2 68 1
853 71 45 1
854 18 66 1
10616 18 99 0
855 83 57 1
10490 85 38 0
856 22 16 1
857 3 19 1
858 4 6 1
10516 29 12 0
10213 5 50 0
10534 18 74 0
859 14 45 1
10679 12 69 0
860 73 66 1
10702 65 91 0
861 78 14 1
10820 5 31 0
10275 41 96 0
10004 74 44 0
10754 46 48 0
10682 80 84 0
862 55 83 1
10785 59 98 0
863 18 25 1
864 97 82 1
10470 81 75 0
10076 6 48 0
865 99 98 1
866 38 70 1
867 92 81 1
868 66 1 1
10270 41 52 0
10647 80 94 0
869 20 100 1
10700 86 23 0
10363 5 74 0
870 14 47 1
871 3 17 1
10208 45 89 0
10602 99 19 0
10547 98 99 0
10337 87 88 0
872 55 63 1
873 67 46 1
874 77 78 1
875 9 38 1
10758 70 65 0
10094 48 4 0
10417 16 64 0
876 51 72 1
877 87 93 1
10148 68 26 0
10234 58 65 0
878 85 66 1
10545 55 56 0
10808 81 2 0
879 15 44 1
10770 44 58 0
880 92 81 1
881 92 71 1
10466 97 57 0
10804 82 18 0
10806 59 36 0
882 74 1 1
883 18 20 1
884 41 65 1
885 33 6 1
10660 39 40 0
10751 86 96 0
10830 95 59 0
886 76 44 1
887 89 77 1
888 86 73 1
889 60 25 1
10811 54 94 0
890 57 97 1
10277 62 61 0
891 31 19 1
10504 84 18 0
892 54 21 1
10767 53 16 0
893 19 36 1
894 24 46 1
10834 74 37 0
10757 49 23 0
895 1 24 1
896 92 24 1
897 93 70 1
898 67 100 1
899 100 77 1
900 55 74 1
10657 51 42 0
901 57 59 1
10649 21 33 0
10620 6 30 0
902 51 87 1
903 76 99 1
10720 35 82 0
904 73 91 1
905 1 65 1
10584 87 66 0
906 54 39 1
907 33 59 1
908 75 15 1
10781 3 97 0
909 76 61 1
10268 45 58 0
910 41 42 1
911 23 27 1
912 46 42 1
913 37 60 1
914 10 96 1
915 37 84 1
916 65 78 1
10753 53 74 0
917 49 25 1
918 6 8 1
10642 79 45 0
10480 95 24 0
919 23 70 1
920 91 44 1
921 42 8 1
10509 62 99 0
922 7 46 1
10453 18 7 0
10228 82 38 0
923 53 77 1
924 68 93 1
10245 26 51 0
10731 23 8 0
10398 38 76 0
925 55 8 1
926 20 30 1
927 35 9 1
928 38 25 1
10603 72 29 0
929 6 19 1
10726 24 82 0
10704 68 7 0
930 49 60 1
931 74 69 1
10409 76 67 0
932 87 62 1
933 17 100 1
10722 29 50 0
934 86 35 1
10383 94 36 0
935 20 37 1
936 98 1 1
10894 24 46 0
937 55 81 1
10348 4 84 0
938 44 59 1
10815 98 42 0
10514 6 70 0
939 82 84 1
940 91 25 1
10868 66 1 0
941 17 98 1
942 27 3 1
943 55 16 1
10311 3 62 0
10694 92 12 0
10782 24 68 0
10748 24 2 0
10666 7 84 0
944 91 35 1
10549 66 53 0
945 43 85 1
946 91 23 1
947 45 69 1
948 44 52 1
949 73 98 1
950 72 1 1
10740 90 95 0
951 85 12 1
10891 31 19 0
10797 95 85 0
952 41 30 1
953 60 1 1
10779 50 76 0
954 98 73 1
955 69 35 1
956 71 45 1
10857 3 19 0
957 93 99 1
958 11 97 1
959 49 57 1
10821 80 10 0
960 35 78 1
10709 64 31 0
961 66 40 1
10816 3 68 0
10118 16 39 0
10864 97 82 0
962 97 63 1
10640 28 79 0
10703 4 37 0
10872 55 63 0
963 66 79 1
964 32 76 1
965 19 6 1
10798 42 17 0
10605 37 95 0
966 47 87 1
10630 22 43 0
10867 92 81 0
10586 21 32 0
967 11 52 1
10537 37 54 0
10902 51 87 0
968 44 46 1
10502 87 20 0
10714 76 98 0
969 37 33 1
970 4 27 1
10934 86 35 0
10165 91 71 0
971 61 51 1
10873 67 46 0
10930 49 60 0
10759 33 18 0
10833 91 55 0
972 15 20 1
10014 90 86 0
10047 97 20 0
973 67 95 1
10896 92 24 0
10057 47 78 0
974 50 83 1
975 20 1 1
976 90 4 1
10676 80 59 0
977 35 28 1
10882 74 1 0
978 41 77 1
979 74 75 1
980 77 65 1
981 24 47 1
10037 24 21 0
10684 82 74 0
10109 51 68 0
982 42 29 1
983 72 31 1
10810 10 37 0
10946 91 23 0
984 32 92 1
10778 89 61 0
985 47 3 1
986 68 22 1
987 6 45 1
10367 14 2 0
10854 18 66 0
988 15 59 1
989 24 41 1
990 1 21 1
10633 30 34 0
10771 44 39 0
10907 33 59 0
10656 57 84 0
10920 91 44 0
10822 71 15 0
10956 71 45 0
10881 92 71 0
991 89 58 1
992 32 28 1
993 78 8 1
10863 18 25 0
994 24 45 1
10300 33 22 0
10905 1 65 0
10877 87 93 0
995 39 90 1
996 31 9 1
10585 60 49 0
997 66 17 1
998 42 16 1
10762 84 43 0
10790 88 70 0
10444 2 48 0
10916 65 78 0
999 41 3 1
10819 83 55 0
10673 96 45 0
10247 33 54 0
1000 94 84 1
1001 8 32 1
10355 83 96 0
10689 35 56 0
10688 31 73 0
1002 2 100 1
