Load: 4 Erlang 
Qlayer: 156 
Total traffic number: 20000 
124 57 8 1
125 21 61 1
126 24 7 1
127 51 46 1
128 6 89 1
129 86 9 1
130 4 54 1
131 22 14 1
132 83 65 1
133 93 79 1
134 6 29 1
135 9 37 1
136 48 5 1
137 30 58 1
138 62 37 1
139 85 19 1
140 62 9 1
141 88 89 1
142 95 42 1
143 57 6 1
144 84 37 1
145 65 24 1
146 26 100 1
147 29 85 1
148 60 19 1
149 34 22 1
150 28 56 1
10014 94 41 0
151 50 33 1
152 31 53 1
153 71 66 1
154 41 25 1
10078 61 41 0
155 55 86 1
156 27 78 1
157 61 1 1
158 35 53 1
159 19 70 1
160 61 3 1
161 23 45 1
162 6 38 1
163 85 42 1
164 89 58 1
165 23 15 1
166 87 88 1
10019 74 81 0
167 79 10 1
168 53 98 1
169 85 58 1
170 7 20 1
171 21 60 1
172 43 14 1
173 71 54 1
174 71 8 1
175 82 94 1
176 34 14 1
177 46 24 1
178 11 73 1
179 13 35 1
180 34 68 1
181 25 86 1
182 97 44 1
183 8 93 1
10090 66 72 0
184 90 48 1
185 36 20 1
186 64 2 1
187 14 97 1
188 35 13 1
189 63 40 1
190 72 15 1
191 41 67 1
10111 66 74 0
192 94 64 1
193 10 52 1
194 36 61 1
195 19 44 1
196 65 57 1
197 74 96 1
10043 62 54 0
198 48 26 1
199 50 82 1
10116 70 25 0
200 54 61 1
201 4 7 1
202 40 99 1
203 43 73 1
204 61 80 1
205 36 86 1
206 1 94 1
207 31 62 1
208 28 47 1
209 63 55 1
210 60 35 1
211 91 51 1
212 63 10 1
213 82 65 1
214 72 87 1
10132 83 65 0
215 30 28 1
10016 58 72 0
216 28 95 1
217 8 46 1
218 44 4 1
219 23 39 1
10002 89 55 0
220 73 72 1
221 74 76 1
222 94 70 1
10101 46 63 0
223 50 63 1
224 77 70 1
225 96 40 1
226 52 95 1
227 80 24 1
228 76 33 1
229 36 62 1
230 43 23 1
231 48 2 1
232 93 80 1
10123 93 46 0
233 45 30 1
234 92 23 1
235 33 97 1
10164 89 58 0
236 53 84 1
237 99 28 1
238 33 65 1
239 69 95 1
10089 68 94 0
10152 31 53 0
240 82 69 1
10021 54 75 0
241 40 56 1
10047 44 3 0
242 53 2 1
243 10 83 1
244 47 94 1
245 1 65 1
246 25 73 1
247 61 51 1
248 60 38 1
249 89 72 1
250 81 5 1
251 50 41 1
10081 24 64 0
10103 84 4 0
252 94 50 1
253 87 45 1
254 71 53 1
255 58 35 1
256 80 33 1
10193 10 52 0
10082 36 29 0
257 67 54 1
10196 65 57 0
258 61 13 1
259 79 74 1
260 24 95 1
261 49 4 1
262 100 43 1
263 42 70 1
10035 46 26 0
264 20 14 1
265 94 88 1
266 88 9 1
267 69 95 1
268 59 39 1
269 67 1 1
270 21 63 1
271 54 100 1
272 88 29 1
273 90 40 1
274 7 69 1
275 20 12 1
10160 61 3 0
276 17 90 1
277 44 82 1
278 36 97 1
279 14 74 1
10030 64 62 0
280 9 62 1
10174 71 8 0
281 81 12 1
282 92 23 1
10213 82 65 0
283 85 61 1
10053 35 58 0
284 74 25 1
285 50 24 1
286 33 80 1
287 80 4 1
288 88 51 1
289 32 53 1
290 47 48 1
10161 23 45 0
291 25 46 1
292 71 15 1
10217 8 46 0
293 99 46 1
294 80 70 1
295 78 44 1
10227 80 24 0
10211 91 51 0
10147 29 85 0
296 71 53 1
297 70 98 1
10051 50 33 0
298 47 55 1
299 53 87 1
300 4 58 1
301 77 22 1
302 100 4 1
303 2 4 1
304 75 48 1
305 96 41 1
306 72 42 1
307 37 71 1
308 77 85 1
10080 75 12 0
309 50 41 1
310 82 6 1
311 55 62 1
312 27 64 1
313 39 57 1
314 85 30 1
10020 85 7 0
315 58 4 1
316 16 72 1
317 79 71 1
318 55 85 1
319 13 64 1
320 83 98 1
321 42 73 1
10042 20 18 0
322 17 68 1
323 15 20 1
324 54 91 1
325 99 80 1
10235 33 97 0
326 37 86 1
327 76 32 1
328 91 73 1
10143 57 6 0
329 5 9 1
330 28 54 1
331 28 54 1
10172 43 14 0
332 50 16 1
10059 70 26 0
333 80 74 1
334 96 56 1
335 97 55 1
336 51 65 1
337 64 39 1
10062 28 2 0
338 11 59 1
339 80 8 1
340 53 20 1
10183 8 93 0
341 71 87 1
342 50 58 1
343 58 45 1
344 8 98 1
345 96 23 1
10271 54 100 0
10045 15 60 0
346 70 64 1
10281 81 12 0
347 98 51 1
348 52 55 1
10238 33 65 0
349 15 14 1
10139 85 19 0
350 79 68 1
10280 9 62 0
351 48 2 1
352 83 17 1
10099 23 33 0
353 74 68 1
354 21 8 1
355 29 24 1
356 79 26 1
357 65 7 1
10050 39 42 0
10046 4 84 0
10237 99 28 0
358 79 43 1
359 45 96 1
360 80 65 1
361 13 40 1
362 83 12 1
363 36 98 1
10269 67 1 0
364 78 34 1
365 74 44 1
366 63 73 1
10135 9 37 0
367 11 66 1
368 100 65 1
369 64 96 1
10170 7 20 0
370 74 86 1
10136 48 5 0
371 38 15 1
372 69 32 1
373 52 23 1
374 31 41 1
375 44 23 1
376 50 16 1
377 75 34 1
378 13 4 1
379 81 38 1
380 1 25 1
381 43 39 1
382 26 19 1
10278 36 97 0
383 38 95 1
10149 34 22 0
10140 62 9 0
384 51 94 1
385 87 51 1
10234 92 23 0
10224 77 70 0
10001 20 33 0
386 41 56 1
387 45 47 1
388 5 41 1
389 15 12 1
390 17 98 1
391 7 57 1
10297 70 98 0
10195 19 44 0
392 84 9 1
393 15 51 1
394 56 60 1
395 25 40 1
396 29 77 1
397 51 19 1
398 22 71 1
10122 16 50 0
399 12 91 1
400 60 49 1
401 17 13 1
10222 94 70 0
402 7 25 1
403 97 85 1
404 20 79 1
405 34 58 1
406 78 46 1
407 55 57 1
408 23 49 1
10322 17 68 0
10277 44 82 0
10216 28 95 0
10138 62 37 0
409 16 42 1
10215 30 28 0
10225 96 40 0
10063 35 81 0
10105 49 52 0
10330 28 54 0
410 56 73 1
411 95 55 1
412 40 95 1
413 32 57 1
414 34 86 1
10003 6 67 0
415 49 13 1
10283 85 61 0
416 51 7 1
10027 17 47 0
417 16 3 1
418 91 38 1
419 37 43 1
420 74 9 1
421 45 83 1
422 42 28 1
423 43 33 1
424 23 64 1
10284 74 25 0
425 27 60 1
426 39 18 1
427 54 90 1
10142 95 42 0
428 66 34 1
429 35 69 1
430 89 30 1
431 36 54 1
432 84 59 1
433 1 54 1
434 60 68 1
435 20 67 1
436 44 73 1
437 79 32 1
10348 52 55 0
438 81 25 1
439 47 82 1
440 30 21 1
441 72 94 1
442 91 86 1
10071 87 38 0
10375 44 23 0
443 61 15 1
10064 27 42 0
444 61 1 1
445 36 93 1
446 35 37 1
447 10 2 1
10186 64 2 0
448 68 15 1
449 77 80 1
450 69 17 1
451 58 65 1
10110 2 45 0
452 43 8 1
453 5 87 1
454 97 100 1
455 95 7 1
10295 78 44 0
456 80 67 1
457 96 71 1
458 4 39 1
459 94 59 1
460 17 18 1
10317 79 71 0
461 85 58 1
462 32 3 1
463 53 23 1
10335 97 55 0
464 27 97 1
10355 29 24 0
465 65 18 1
10396 29 77 0
466 61 32 1
467 86 97 1
468 29 71 1
10041 9 33 0
469 1 71 1
10382 26 19 0
10265 94 88 0
470 63 64 1
471 91 54 1
472 17 99 1
473 54 67 1
10344 8 98 0
474 7 83 1
475 15 68 1
476 75 91 1
477 26 17 1
478 73 2 1
479 93 90 1
10303 2 4 0
480 69 1 1
10291 25 46 0
481 5 67 1
10292 71 15 0
10119 62 1 0
10117 99 74 0
482 9 18 1
483 61 75 1
10248 60 38 0
10073 94 15 0
10343 58 45 0
10018 88 29 0
484 62 41 1
485 58 4 1
486 72 63 1
487 34 56 1
10127 51 46 0
488 39 34 1
489 86 41 1
490 38 23 1
491 33 77 1
492 57 20 1
10409 16 42 0
493 22 31 1
494 47 11 1
495 97 9 1
10077 80 51 0
10414 34 86 0
10279 14 74 0
496 96 16 1
497 40 32 1
10012 1 65 0
498 23 28 1
499 87 82 1
500 29 85 1
501 18 19 1
502 60 16 1
10377 75 34 0
10067 1 23 0
503 86 37 1
10150 28 56 0
10200 54 61 0
504 68 29 1
505 98 16 1
10023 54 23 0
506 25 98 1
10340 53 20 0
507 97 76 1
10175 82 94 0
508 79 58 1
10070 71 12 0
10145 65 24 0
10153 71 66 0
509 21 17 1
510 57 73 1
511 25 92 1
512 62 54 1
513 80 93 1
10288 88 51 0
10312 27 64 0
514 86 8 1
10141 88 89 0
515 40 64 1
10434 60 68 0
10076 44 84 0
516 50 81 1
517 10 47 1
518 31 55 1
519 95 22 1
520 21 63 1
521 63 50 1
522 92 2 1
10389 15 12 0
10304 75 48 0
10154 41 25 0
10177 46 24 0
523 31 64 1
524 45 39 1
525 97 39 1
10219 23 39 0
10148 60 19 0
526 90 77 1
527 95 89 1
10383 38 95 0
10247 61 51 0
528 50 88 1
529 49 12 1
530 42 99 1
531 79 92 1
532 82 93 1
10015 40 68 0
533 18 98 1
10267 69 95 0
10385 87 51 0
534 29 66 1
535 19 91 1
536 94 3 1
10462 32 3 0
10157 61 1 0
10092 47 43 0
537 94 66 1
538 10 83 1
539 72 9 1
540 42 100 1
541 48 67 1
10418 91 38 0
542 59 93 1
543 82 48 1
544 42 41 1
545 33 66 1
546 36 22 1
10381 43 39 0
547 33 91 1
10131 22 14 0
548 58 16 1
549 33 60 1
550 71 57 1
551 54 11 1
552 2 61 1
10094 73 83 0
553 41 70 1
554 99 98 1
10453 5 87 0
10189 63 40 0
555 62 82 1
556 10 66 1
557 41 89 1
558 59 41 1
559 61 91 1
560 14 19 1
561 93 51 1
562 45 91 1
563 46 41 1
564 80 55 1
10452 43 8 0
565 15 5 1
566 11 79 1
10192 94 64 0
567 69 20 1
568 32 2 1
569 38 61 1
10102 68 74 0
10239 69 95 0
10022 59 22 0
10230 43 23 0
570 83 43 1
10429 35 69 0
10242 53 2 0
571 13 90 1
10155 55 86 0
572 28 97 1
573 34 72 1
10037 64 100 0
574 79 7 1
575 70 85 1
576 8 85 1
577 6 73 1
10443 61 15 0
578 67 61 1
10458 4 39 0
10206 1 94 0
579 85 82 1
10448 68 15 0
580 68 91 1
581 81 39 1
10098 35 83 0
582 32 72 1
583 16 99 1
584 42 70 1
10233 45 30 0
10475 15 68 0
585 53 95 1
586 26 93 1
587 60 64 1
10353 74 68 0
588 66 98 1
589 50 36 1
590 97 90 1
591 28 41 1
10093 71 11 0
592 57 48 1
10393 15 51 0
593 37 1 1
10327 76 32 0
10313 39 57 0
594 37 71 1
595 71 27 1
596 85 66 1
597 5 41 1
10492 57 20 0
10118 23 73 0
10228 76 33 0
598 51 33 1
10390 17 98 0
599 74 88 1
10488 39 34 0
10504 68 29 0
600 3 70 1
601 2 49 1
602 77 47 1
603 58 63 1
604 67 59 1
605 94 41 1
606 60 61 1
10223 50 63 0
607 2 73 1
608 69 58 1
609 69 31 1
610 3 16 1
611 46 44 1
10010 62 25 0
612 92 21 1
613 26 21 1
10472 17 99 0
10371 38 15 0
10004 7 21 0
614 16 34 1
10357 65 7 0
10363 36 98 0
615 58 34 1
616 25 35 1
617 30 50 1
618 70 83 1
10026 82 69 0
619 69 20 1
620 82 15 1
10025 58 52 0
621 17 47 1
622 2 9 1
623 7 2 1
624 60 30 1
10378 13 4 0
625 94 34 1
10339 80 8 0
626 30 56 1
10405 34 58 0
10451 58 65 0
10399 12 91 0
10459 94 59 0
627 45 30 1
628 11 84 1
10486 72 63 0
629 45 73 1
630 3 69 1
10449 77 80 0
631 68 27 1
632 12 92 1
10024 43 50 0
10034 59 41 0
633 28 50 1
10282 92 23 0
10031 61 29 0
10158 35 53 0
10512 62 54 0
10487 34 56 0
634 19 21 1
635 99 10 1
636 57 40 1
637 57 74 1
638 12 58 1
639 74 95 1
640 72 2 1
10367 11 66 0
641 50 72 1
10229 36 62 0
10419 37 43 0
642 27 54 1
643 11 55 1
10212 63 10 0
644 100 98 1
10568 32 2 0
645 99 67 1
10134 6 29 0
646 33 95 1
647 69 78 1
10516 50 81 0
648 77 98 1
10191 41 67 0
10361 13 40 0
10585 53 95 0
649 69 21 1
650 70 53 1
10560 14 19 0
10311 55 62 0
651 7 74 1
652 12 50 1
10476 75 91 0
653 1 49 1
10168 53 98 0
10272 88 29 0
654 64 96 1
10263 42 70 0
10384 51 94 0
655 69 54 1
10088 26 12 0
656 17 57 1
657 43 27 1
658 73 94 1
659 39 24 1
660 5 66 1
661 54 48 1
10159 19 70 0
662 29 66 1
10165 23 15 0
663 11 32 1
664 97 37 1
665 92 73 1
10463 53 23 0
666 38 48 1
10406 78 46 0
667 27 34 1
668 91 31 1
669 100 15 1
10402 7 25 0
10571 13 90 0
670 45 24 1
671 9 34 1
672 22 42 1
673 52 10 1
674 28 23 1
675 49 92 1
10260 24 95 0
676 86 61 1
10255 58 35 0
10245 1 65 0
10254 71 53 0
677 34 49 1
678 2 81 1
10290 47 48 0
679 85 58 1
10011 27 90 0
680 58 95 1
681 36 20 1
682 17 22 1
10178 11 73 0
10582 32 72 0
683 47 46 1
10199 50 82 0
10584 42 70 0
684 64 34 1
685 31 95 1
686 87 83 1
10276 17 90 0
687 21 31 1
10518 31 55 0
688 59 20 1
689 55 46 1
10321 42 73 0
690 60 67 1
691 2 7 1
692 57 25 1
10052 48 92 0
10240 82 69 0
10531 79 92 0
10618 70 83 0
10623 7 2 0
10437 79 32 0
10407 55 57 0
10523 31 64 0
10549 33 60 0
10404 20 79 0
10181 25 86 0
10376 50 16 0
10491 33 77 0
10201 4 7 0
693 53 23 1
694 81 16 1
10341 71 87 0
695 81 30 1
10251 50 41 0
10075 79 20 0
696 99 69 1
10514 86 8 0
697 64 25 1
698 56 22 1
10423 43 33 0
10264 20 14 0
699 53 51 1
10398 22 71 0
10179 13 35 0
10124 57 8 0
10614 16 34 0
10446 35 37 0
700 50 98 1
10129 86 9 0
701 48 91 1
702 75 52 1
703 35 94 1
704 34 24 1
10372 69 32 0
705 85 84 1
706 60 13 1
10603 58 63 0
707 87 1 1
10439 47 82 0
10637 57 74 0
10308 77 85 0
10060 61 94 0
10205 36 86 0
708 31 15 1
709 61 18 1
10302 100 4 0
10112 75 32 0
10628 11 84 0
10362 83 12 0
710 2 55 1
711 24 12 1
712 94 9 1
713 51 85 1
10550 71 57 0
10218 44 4 0
714 94 97 1
10210 60 35 0
715 47 26 1
10482 9 18 0
10546 36 22 0
716 9 14 1
10188 35 13 0
10125 21 61 0
717 90 94 1
718 87 64 1
10513 80 93 0
719 23 46 1
720 66 10 1
10008 85 51 0
721 44 66 1
10427 54 90 0
722 32 24 1
723 1 75 1
724 70 89 1
10530 42 99 0
10641 50 72 0
10638 12 58 0
10554 99 98 0
10430 89 30 0
725 51 66 1
10325 99 80 0
10209 63 55 0
726 92 73 1
10596 85 66 0
10366 63 73 0
10436 44 73 0
10299 53 87 0
727 5 68 1
10036 7 29 0
728 1 11 1
10483 61 75 0
729 16 83 1
730 100 79 1
10626 30 56 0
731 56 50 1
732 96 68 1
733 70 89 1
734 60 99 1
10606 60 61 0
735 6 85 1
736 80 5 1
737 60 27 1
10577 6 73 0
10397 51 19 0
10672 22 42 0
10309 50 41 0
10315 58 4 0
10316 16 72 0
10594 37 71 0
738 85 73 1
739 98 22 1
10499 87 82 0
740 69 74 1
10368 100 65 0
10643 11 55 0
741 59 66 1
742 48 100 1
743 88 72 1
10676 86 61 0
10324 54 91 0
744 17 76 1
745 32 9 1
10522 92 2 0
746 100 83 1
747 32 15 1
10461 85 58 0
10553 41 70 0
10287 80 4 0
10561 93 51 0
748 47 50 1
749 42 67 1
750 35 23 1
10629 45 73 0
751 37 63 1
752 78 20 1
753 70 58 1
754 43 66 1
755 75 64 1
756 77 49 1
757 72 17 1
10609 69 31 0
10095 92 97 0
10517 10 47 0
10345 96 23 0
758 93 91 1
759 36 72 1
760 36 54 1
761 84 41 1
762 3 45 1
10700 50 98 0
10323 15 20 0
763 44 94 1
10417 16 3 0
764 37 33 1
765 14 92 1
10551 54 11 0
766 23 56 1
767 33 88 1
768 56 40 1
769 69 6 1
770 36 63 1
771 69 85 1
772 98 68 1
10447 10 2 0
10635 99 10 0
773 95 20 1
774 9 17 1
775 1 11 1
10065 74 21 0
776 95 86 1
777 17 1 1
778 91 61 1
779 1 31 1
10049 86 83 0
780 43 28 1
10342 50 58 0
10392 84 9 0
781 20 77 1
10573 34 72 0
10438 81 25 0
782 17 25 1
783 59 47 1
10649 69 21 0
784 58 66 1
10679 85 58 0
10484 62 41 0
785 13 43 1
786 51 55 1
787 22 81 1
788 84 10 1
10669 100 15 0
789 59 18 1
790 74 90 1
791 42 90 1
792 29 47 1
10712 94 9 0
793 60 79 1
794 13 45 1
795 10 83 1
796 68 16 1
797 7 89 1
10481 5 67 0
798 72 29 1
799 40 77 1
800 47 56 1
10529 49 12 0
801 19 90 1
10044 54 70 0
10416 51 7 0
802 15 17 1
10433 1 54 0
803 28 60 1
10612 92 21 0
804 71 91 1
805 4 3 1
806 38 75 1
10305 96 41 0
807 84 5 1
808 25 71 1
10736 80 5 0
809 25 55 1
810 43 25 1
10326 37 86 0
10054 46 63 0
811 96 10 1
812 66 67 1
10285 50 24 0
813 49 52 1
814 93 36 1
10085 15 35 0
815 4 58 1
816 74 52 1
817 7 50 1
818 36 41 1
819 50 24 1
820 20 96 1
10444 61 1 0
821 81 17 1
10552 2 61 0
822 42 16 1
823 71 16 1
824 9 55 1
825 21 97 1
10331 28 54 0
10562 45 91 0
10364 78 34 0
826 85 22 1
10720 66 10 0
827 92 100 1
10698 56 22 0
10699 53 51 0
10598 51 33 0
828 90 82 1
10349 15 14 0
829 63 45 1
830 77 58 1
831 58 47 1
832 16 68 1
10328 91 73 0
10648 77 98 0
10420 74 9 0
10583 16 99 0
833 41 18 1
10410 56 73 0
834 68 84 1
835 97 37 1
10620 82 15 0
836 12 69 1
10595 71 27 0
10318 55 85 0
837 95 72 1
10074 50 47 0
10194 36 61 0
10394 56 60 0
838 71 99 1
10307 37 71 0
10507 97 76 0
839 93 59 1
10241 40 56 0
840 68 36 1
841 86 14 1
842 87 28 1
10203 43 73 0
10705 85 84 0
10526 90 77 0
843 20 45 1
10608 69 58 0
844 15 32 1
845 55 15 1
10670 45 24 0
846 2 88 1
10688 59 20 0
10682 17 22 0
847 45 60 1
10579 85 82 0
848 70 87 1
10646 33 95 0
849 62 79 1
850 51 89 1
851 57 47 1
852 56 61 1
10535 19 91 0
10180 34 68 0
853 71 9 1
10737 60 27 0
854 37 79 1
855 68 72 1
856 91 58 1
857 71 32 1
858 65 28 1
859 33 9 1
860 9 59 1
10455 95 7 0
10686 87 83 0
10586 26 93 0
10605 94 41 0
861 72 47 1
10379 81 38 0
10198 48 26 0
10079 21 44 0
862 83 86 1
10660 5 66 0
10468 29 71 0
863 42 55 1
864 67 64 1
865 28 99 1
10665 92 73 0
10707 87 1 0
866 3 79 1
10261 49 4 0
867 90 30 1
10792 29 47 0
868 76 33 1
10268 59 39 0
10524 45 39 0
10435 20 67 0
869 58 5 1
870 12 13 1
10519 95 22 0
10466 61 32 0
871 59 63 1
10354 21 8 0
872 8 61 1
873 9 6 1
874 65 29 1
10114 33 82 0
10176 34 14 0
10731 56 50 0
875 86 77 1
876 48 25 1
877 27 37 1
10306 72 42 0
10751 37 63 0
878 14 35 1
10750 35 23 0
879 7 70 1
880 11 7 1
10769 69 6 0
881 1 55 1
10625 94 34 0
882 42 37 1
10464 27 97 0
10055 78 17 0
883 38 51 1
884 26 54 1
885 38 50 1
886 21 81 1
887 81 97 1
10400 60 49 0
10431 36 54 0
888 10 42 1
889 41 19 1
890 48 50 1
10730 100 79 0
10640 72 2 0
10693 53 23 0
10567 69 20 0
10301 77 22 0
10658 73 94 0
891 59 48 1
10474 7 83 0
892 40 19 1
893 87 40 1
894 24 47 1
895 46 82 1
10358 79 43 0
10273 90 40 0
896 24 34 1
10619 69 20 0
10432 84 59 0
897 5 77 1
10100 90 40 0
898 82 62 1
899 68 3 1
900 20 61 1
901 32 6 1
902 95 44 1
10732 96 68 0
903 12 67 1
904 29 58 1
905 79 46 1
906 49 95 1
10806 38 75 0
907 11 10 1
908 92 89 1
10556 10 66 0
10719 23 46 0
909 16 68 1
910 63 8 1
911 97 81 1
10796 68 16 0
912 52 27 1
913 89 33 1
914 40 8 1
915 52 81 1
10830 77 58 0
916 29 89 1
917 11 78 1
10005 66 45 0
918 33 30 1
10767 33 88 0
10184 90 48 0
10356 79 26 0
10790 74 90 0
10017 19 96 0
919 92 72 1
10521 63 50 0
920 31 68 1
921 86 35 1
922 15 89 1
923 11 23 1
924 79 99 1
10739 98 22 0
10171 21 60 0
925 51 36 1
10805 4 3 0
926 9 34 1
10763 44 94 0
10839 93 59 0
10852 56 61 0
10006 22 84 0
10846 2 88 0
10857 71 32 0
927 35 99 1
10780 43 28 0
928 23 13 1
929 5 91 1
930 35 57 1
931 52 30 1
932 91 86 1
10485 58 4 0
10489 86 41 0
933 59 32 1
10850 51 89 0
934 32 13 1
935 81 53 1
936 93 20 1
937 80 65 1
10146 26 100 0
938 16 92 1
10040 27 32 0
939 72 6 1
940 93 22 1
10604 67 59 0
10613 26 21 0
941 50 57 1
10691 2 7 0
10456 80 67 0
10478 73 2 0
942 45 13 1
10166 87 88 0
10709 61 18 0
10091 20 63 0
943 44 97 1
944 91 89 1
10617 30 50 0
10853 71 9 0
945 81 12 1
10336 51 65 0
946 60 20 1
947 8 30 1
10540 42 100 0
948 1 61 1
949 19 52 1
950 68 5 1
951 14 13 1
952 64 17 1
953 40 3 1
954 88 20 1
955 44 82 1
10066 61 42 0
10752 78 20 0
10236 53 84 0
956 97 13 1
957 56 11 1
958 41 68 1
959 62 89 1
10616 25 35 0
10662 29 66 0
10645 99 67 0
960 13 82 1
10774 9 17 0
961 71 30 1
962 5 67 1
963 86 40 1
10678 2 81 0
964 17 78 1
965 42 27 1
10498 23 28 0
10137 30 58 0
966 85 98 1
967 8 35 1
968 83 19 1
969 16 95 1
10244 47 94 0
970 50 54 1
10510 57 73 0
971 39 45 1
972 94 52 1
10286 33 80 0
10827 92 100 0
973 45 98 1
10884 26 54 0
10528 50 88 0
10832 16 68 0
974 33 100 1
10621 17 47 0
975 99 24 1
10847 45 60 0
10221 74 76 0
976 47 30 1
977 48 51 1
978 59 92 1
10246 25 73 0
979 4 41 1
10630 3 69 0
980 65 11 1
10833 41 18 0
10502 60 16 0
10231 48 2 0
981 91 60 1
982 84 40 1
983 9 93 1
10725 51 66 0
10677 34 49 0
984 3 59 1
985 37 31 1
10786 51 55 0
986 45 87 1
987 20 28 1
10666 38 48 0
988 15 45 1
10862 83 86 0
989 99 35 1
10838 71 99 0
10680 58 95 0
10115 80 66 0
10842 87 28 0
10387 45 47 0
990 90 31 1
10916 29 89 0
10811 96 10 0
991 48 83 1
10715 47 26 0
10911 97 81 0
992 60 48 1
993 6 27 1
994 36 16 1
995 34 54 1
10038 9 36 0
996 100 58 1
10624 60 30 0
997 30 1 1
998 19 49 1
999 27 11 1
1000 7 44 1
1001 2 20 1
1002 36 27 1
1003 86 8 1
10593 37 1 0
1004 86 31 1
1005 73 35 1
10798 72 29 0
1006 65 90 1
10930 35 57 0
10728 1 11 0
1007 12 31 1
10743 88 72 0
1008 39 14 1
1009 7 28 1
1010 44 19 1
10685 31 95 0
1011 39 85 1
1012 60 71 1
1013 69 9 1
10863 42 55 0
1014 19 100 1
10784 58 66 0
10374 31 41 0
1015 88 60 1
10887 81 97 0
10107 87 29 0
1016 29 60 1
1017 73 25 1
1018 32 67 1
10729 16 83 0
1019 63 58 1
1020 4 73 1
1021 99 77 1
10532 82 93 0
1022 88 87 1
1023 3 9 1
10942 45 13 0
1024 6 83 1
1025 44 4 1
1026 26 48 1
10917 11 78 0
1027 42 73 1
10795 10 83 0
1028 45 25 1
10128 6 89 0
1029 39 15 1
1030 12 92 1
10450 69 17 0
1031 36 72 1
1032 24 18 1
10903 12 67 0
1033 23 62 1
1034 56 16 1
1035 9 70 1
1036 31 97 1
10675 49 92 0
10885 38 50 0
1037 72 77 1
1038 63 43 1
10825 21 97 0
1039 49 12 1
10545 33 66 0
1040 45 25 1
10369 64 96 0
10454 97 100 0
10690 60 67 0
10957 56 11 0
1041 81 23 1
1042 55 88 1
10426 39 18 0
1043 27 40 1
1044 33 3 1
1045 92 64 1
10243 10 83 0
1046 62 38 1
10048 12 76 0
10096 8 16 0
1047 50 84 1
10742 48 100 0
10869 58 5 0
1048 5 94 1
1049 80 68 1
1050 73 25 1
1051 23 97 1
10722 32 24 0
10511 25 92 0
10494 47 11 0
10465 65 18 0
10351 48 2 0
1052 48 96 1
1053 5 4 1
1054 3 27 1
1055 76 18 1
1056 33 19 1
1057 100 36 1
10703 35 94 0
1058 21 91 1
1059 34 62 1
1060 96 67 1
10572 28 97 0
1061 98 100 1
1062 45 22 1
1063 58 66 1
1064 7 11 1
1065 3 30 1
1066 17 58 1
1067 82 85 1
10897 5 77 0
10727 5 68 0
1068 5 78 1
10350 79 68 0
1069 19 57 1
10980 65 11 0
10819 50 24 0
1070 2 41 1
1071 35 66 1
1072 86 39 1
10509 21 17 0
1073 18 8 1
1074 52 79 1
1075 62 94 1
10069 79 28 0
10421 45 83 0
1076 41 29 1
1077 74 13 1
10493 22 31 0
1078 27 68 1
1079 65 3 1
10457 96 71 0
1080 43 89 1
1081 9 5 1
10890 48 50 0
1082 24 26 1
1083 55 64 1
1084 98 4 1
10733 70 89 0
1085 29 1 1
1086 65 100 1
1087 15 47 1
1088 77 6 1
1089 76 89 1
1090 93 72 1
1091 90 56 1
1092 30 93 1
10028 68 64 0
1093 18 60 1
10667 27 34 0
10851 57 47 0
