Load: 2 Erlang 
Qlayer: 156 
Total traffic number: 20000 
10297 20 4 0
370 73 61 1
371 54 32 1
10072 30 3 0
372 1 11 1
373 91 3 1
374 13 80 1
375 94 11 1
376 20 24 1
10162 93 99 0
377 31 59 1
378 54 28 1
379 7 95 1
10033 82 28 0
380 67 40 1
10264 100 49 0
381 78 76 1
382 8 13 1
383 79 21 1
384 53 15 1
10298 20 45 0
385 7 22 1
386 91 86 1
10123 60 37 0
10152 32 69 0
387 57 63 1
388 22 80 1
10136 86 57 0
389 14 16 1
390 43 4 1
391 30 55 1
10023 41 66 0
10339 62 66 0
10357 44 75 0
10233 47 72 0
10261 93 31 0
10204 34 82 0
10231 80 6 0
392 53 3 1
10081 36 11 0
10164 39 86 0
10236 40 19 0
10250 9 46 0
393 19 42 1
10142 86 69 0
394 47 3 1
10024 96 51 0
395 92 54 1
396 31 35 1
10280 64 41 0
397 57 25 1
10327 35 95 0
398 17 16 1
399 15 39 1
10306 92 1 0
400 20 33 1
401 11 44 1
402 98 8 1
403 94 87 1
404 35 94 1
10375 94 11 0
405 89 99 1
10349 88 98 0
10344 51 69 0
406 78 24 1
407 57 69 1
10382 8 13 0
10282 21 31 0
10358 71 8 0
408 33 84 1
10305 16 1 0
10337 57 97 0
10301 88 67 0
10037 1 56 0
409 7 74 1
10234 31 28 0
10328 78 54 0
410 19 74 1
411 62 91 1
10078 11 92 0
412 47 80 1
413 85 99 1
10266 91 10 0
414 69 72 1
10009 33 30 0
10271 75 74 0
415 1 91 1
416 84 30 1
417 68 49 1
418 52 31 1
419 63 32 1
420 69 43 1
421 71 81 1
422 31 19 1
10362 14 31 0
10244 21 58 0
423 19 92 1
424 48 70 1
425 21 84 1
10176 11 45 0
426 13 48 1
427 15 79 1
428 65 20 1
429 55 6 1
430 33 59 1
10373 91 3 0
431 45 41 1
432 87 22 1
10170 100 99 0
433 78 96 1
10401 11 44 0
434 62 22 1
435 22 35 1
10312 93 6 0
10150 15 100 0
10289 68 12 0
10238 36 17 0
436 80 58 1
10229 86 87 0
437 93 35 1
10193 94 21 0
10355 38 74 0
10260 11 2 0
10137 18 72 0
438 72 39 1
439 93 18 1
10403 94 87 0
10294 11 41 0
10330 46 58 0
440 10 84 1
441 6 66 1
442 70 46 1
10232 25 31 0
443 61 99 1
444 87 48 1
445 53 89 1
446 44 39 1
10186 56 11 0
447 37 34 1
10149 97 84 0
10065 63 97 0
448 31 29 1
449 79 99 1
450 41 55 1
451 72 59 1
452 34 28 1
10117 63 23 0
453 88 96 1
454 14 5 1
10203 73 12 0
455 38 80 1
456 51 22 1
457 19 79 1
10300 93 81 0
458 50 60 1
10085 29 48 0
459 42 64 1
460 19 80 1
461 59 29 1
10249 6 31 0
462 19 10 1
10299 68 77 0
10143 82 91 0
10190 26 94 0
10385 7 22 0
463 70 62 1
464 41 47 1
10134 60 64 0
465 59 25 1
10364 19 88 0
466 22 70 1
467 86 16 1
468 78 12 1
469 25 18 1
470 34 76 1
10293 66 44 0
471 5 80 1
472 75 89 1
10295 6 40 0
473 25 32 1
474 79 23 1
475 57 30 1
476 46 95 1
477 12 50 1
478 6 74 1
479 53 2 1
480 55 8 1
481 50 18 1
482 86 25 1
483 28 57 1
484 86 76 1
10387 57 63 0
10402 98 8 0
485 69 7 1
10392 53 3 0
486 49 47 1
487 54 78 1
488 72 92 1
10079 22 84 0
10440 10 84 0
489 58 33 1
10263 3 45 0
490 59 98 1
10374 13 80 0
491 4 11 1
10383 79 21 0
10195 53 81 0
10414 69 72 0
492 26 23 1
10438 72 39 0
493 95 32 1
494 8 41 1
10235 26 51 0
10400 20 33 0
495 47 64 1
10031 26 33 0
496 42 85 1
497 64 5 1
498 87 19 1
499 20 74 1
500 26 30 1
501 56 75 1
502 47 40 1
503 38 72 1
10257 75 59 0
504 64 31 1
505 53 94 1
10219 14 31 0
10434 62 22 0
10215 74 89 0
506 40 48 1
507 28 26 1
10223 100 35 0
508 67 68 1
509 59 18 1
10303 52 70 0
10397 57 25 0
510 83 1 1
511 44 8 1
512 46 73 1
10396 31 35 0
10360 8 32 0
513 30 64 1
514 6 16 1
515 74 72 1
516 79 100 1
517 93 48 1
518 55 46 1
519 38 60 1
520 64 47 1
10342 24 63 0
521 42 56 1
10444 87 48 0
522 62 18 1
523 7 68 1
10370 73 61 0
524 6 5 1
10217 25 39 0
525 79 28 1
526 68 37 1
10441 6 66 0
10285 100 16 0
10376 20 24 0
10323 89 65 0
527 43 18 1
528 69 72 1
10419 63 32 0
529 11 39 1
10131 86 21 0
530 13 44 1
10122 64 12 0
531 4 83 1
10412 47 80 0
532 49 4 1
533 30 41 1
10488 72 92 0
534 23 44 1
535 8 43 1
536 4 17 1
537 82 14 1
538 90 59 1
539 7 63 1
540 86 65 1
541 94 75 1
542 65 20 1
543 47 25 1
544 36 86 1
10418 52 31 0
10268 21 16 0
545 77 18 1
546 34 73 1
547 64 22 1
10458 50 60 0
10475 57 30 0
10501 56 75 0
10459 42 64 0
10456 51 22 0
10496 42 85 0
10322 42 25 0
10156 44 100 0
548 9 25 1
549 77 51 1
10094 15 17 0
550 72 71 1
551 5 97 1
10388 22 80 0
552 83 78 1
10378 54 28 0
553 33 68 1
10465 59 25 0
10365 66 94 0
10124 12 62 0
10391 30 55 0
554 96 68 1
555 3 85 1
556 24 98 1
10209 13 67 0
557 87 58 1
10520 64 47 0
558 77 6 1
559 14 58 1
560 85 36 1
561 79 21 1
10497 64 5 0
562 88 80 1
10386 91 86 0
10253 73 88 0
563 81 90 1
10511 44 8 0
10451 72 59 0
564 76 73 1
10417 68 49 0
565 1 21 1
566 63 69 1
567 92 2 1
568 55 14 1
10424 48 70 0
569 39 96 1
570 50 43 1
10518 55 46 0
571 65 97 1
572 57 4 1
10492 26 23 0
10525 79 28 0
573 41 100 1
10407 57 69 0
574 11 92 1
10398 17 16 0
10043 5 89 0
575 9 76 1
576 5 1 1
577 48 21 1
578 90 44 1
579 26 48 1
10369 85 36 0
580 54 73 1
10197 47 14 0
581 76 100 1
582 60 10 1
10331 37 72 0
10276 7 33 0
10493 95 32 0
10154 78 45 0
583 36 83 1
10393 19 42 0
10461 59 29 0
10406 78 24 0
10428 65 20 0
10052 53 23 0
584 99 61 1
10129 89 40 0
585 40 59 1
10516 79 100 0
586 28 24 1
587 73 20 1
588 38 10 1
10454 14 5 0
10340 55 31 0
10173 19 82 0
589 40 23 1
590 19 59 1
591 65 88 1
592 33 20 1
593 55 86 1
594 30 100 1
595 100 29 1
10446 44 39 0
10272 54 51 0
10395 92 54 0
596 51 15 1
597 21 25 1
10346 68 91 0
598 83 21 1
599 10 61 1
10411 62 91 0
10205 8 64 0
600 18 65 1
10125 55 54 0
601 45 51 1
10435 22 35 0
602 43 18 1
603 11 69 1
604 47 98 1
10316 28 98 0
605 21 42 1
606 87 54 1
10351 69 29 0
10145 33 1 0
607 2 14 1
608 73 86 1
10510 83 1 0
609 2 41 1
10445 53 89 0
610 17 53 1
10531 4 83 0
10509 59 18 0
10334 75 63 0
611 64 20 1
612 47 42 1
10389 14 16 0
613 56 73 1
614 65 61 1
10581 76 100 0
615 31 16 1
616 34 42 1
617 79 32 1
618 83 76 1
619 73 96 1
620 86 59 1
10433 78 96 0
10168 43 19 0
621 33 48 1
622 10 22 1
10457 19 79 0
623 36 38 1
624 20 36 1
10076 36 37 0
625 54 56 1
10500 26 30 0
10542 65 20 0
626 64 96 1
627 13 6 1
10279 9 54 0
10437 93 35 0
628 77 8 1
629 44 64 1
630 55 62 1
631 100 33 1
632 54 59 1
10296 63 15 0
633 17 6 1
634 17 98 1
10274 58 70 0
10585 40 59 0
10242 44 35 0
635 14 1 1
636 72 78 1
10466 22 70 0
637 94 29 1
638 92 94 1
639 37 30 1
10463 70 62 0
10121 96 87 0
640 70 80 1
641 81 27 1
10022 67 94 0
10568 55 14 0
642 35 63 1
10408 33 84 0
643 63 52 1
644 83 2 1
645 71 32 1
646 97 85 1
10439 93 18 0
10588 38 10 0
647 38 14 1
10126 68 75 0
10429 55 6 0
648 82 11 1
649 78 38 1
650 55 82 1
10432 87 22 0
10290 11 87 0
10169 2 51 0
10225 88 7 0
10332 8 15 0
651 46 5 1
652 94 7 1
653 24 53 1
654 10 94 1
10594 30 100 0
10559 14 58 0
10443 61 99 0
655 21 8 1
656 33 51 1
657 33 79 1
658 47 97 1
10579 26 48 0
10214 6 36 0
10335 4 20 0
659 82 28 1
10114 15 66 0
660 100 9 1
661 52 16 1
10302 70 20 0
10595 100 29 0
662 92 31 1
663 16 88 1
10314 60 40 0
664 2 51 1
665 99 2 1
666 10 78 1
667 70 12 1
668 79 95 1
669 13 40 1
10347 27 92 0
670 18 66 1
671 72 40 1
10241 14 2 0
672 24 29 1
10616 34 42 0
10326 47 89 0
673 80 84 1
10247 27 68 0
10348 5 61 0
10623 36 38 0
674 20 48 1
10515 74 72 0
675 41 95 1
676 18 61 1
677 3 83 1
10551 5 97 0
10139 35 25 0
10582 60 10 0
678 31 10 1
10619 73 96 0
679 45 44 1
680 71 92 1
681 57 2 1
10246 60 83 0
10541 94 75 0
682 15 5 1
683 73 79 1
684 68 30 1
10556 24 98 0
10612 47 42 0
685 87 66 1
686 6 2 1
687 13 29 1
10583 36 83 0
688 55 54 1
689 63 59 1
10505 53 94 0
690 76 47 1
10651 46 5 0
691 97 5 1
10558 77 6 0
692 1 18 1
693 59 92 1
10495 47 64 0
694 52 34 1
10368 77 39 0
10146 69 90 0
695 34 38 1
10202 25 3 0
10535 8 43 0
696 37 27 1
10251 37 60 0
10656 33 51 0
10564 76 73 0
10425 21 84 0
697 54 68 1
10427 15 79 0
698 90 44 1
10159 4 38 0
699 23 19 1
10415 1 91 0
10562 88 80 0
10571 65 97 0
700 57 32 1
701 98 19 1
702 2 95 1
10467 86 16 0
703 55 21 1
10109 46 75 0
10230 25 7 0
10614 65 61 0
704 15 88 1
10269 99 75 0
10281 73 34 0
10178 93 25 0
10167 88 13 0
10171 95 4 0
10527 43 18 0
10639 37 30 0
10384 53 15 0
10394 47 3 0
10653 24 53 0
10600 18 65 0
705 36 92 1
10508 67 68 0
706 68 44 1
10404 35 94 0
707 15 7 1
708 95 65 1
10513 30 64 0
10163 98 34 0
709 37 11 1
710 63 34 1
10431 45 41 0
10613 56 73 0
10101 55 79 0
10188 11 22 0
10262 11 6 0
10498 87 19 0
711 24 1 1
712 72 4 1
713 78 13 1
714 24 7 1
715 46 75 1
716 18 48 1
717 38 52 1
10489 58 33 0
718 15 59 1
719 29 18 1
10352 88 49 0
10677 3 83 0
10252 30 69 0
10472 75 89 0
10413 85 99 0
10426 13 48 0
10620 86 59 0
10483 28 57 0
10476 46 95 0
720 30 5 1
721 62 48 1
10552 83 78 0
722 57 87 1
10055 3 44 0
10313 35 8 0
10380 67 40 0
723 13 91 1
10667 70 12 0
724 21 72 1
10652 94 7 0
725 26 35 1
10545 77 18 0
10570 50 43 0
10560 85 36 0
10599 10 61 0
726 78 85 1
10318 92 52 0
10692 1 18 0
727 18 3 1
10184 35 49 0
728 61 51 1
10654 10 94 0
10028 41 38 0
729 35 93 1
730 100 50 1
731 80 26 1
732 24 90 1
733 50 10 1
734 78 62 1
735 66 5 1
736 75 19 1
10254 50 28 0
10292 12 15 0
10512 46 73 0
737 59 35 1
738 20 3 1
10638 92 94 0
739 73 89 1
740 1 39 1
10699 23 19 0
741 16 93 1
10061 56 78 0
10617 79 32 0
10702 2 95 0
742 70 35 1
743 94 12 1
744 61 35 1
745 80 13 1
10329 25 29 0
746 42 14 1
747 87 35 1
10713 78 13 0
748 33 86 1
749 51 80 1
750 76 2 1
751 20 34 1
10706 68 44 0
752 64 4 1
753 89 82 1
10447 37 34 0
754 38 55 1
10471 5 80 0
10675 41 95 0
755 40 73 1
10096 82 47 0
10538 90 59 0
10325 44 81 0
10709 37 11 0
10359 12 23 0
756 40 66 1
757 79 39 1
10646 97 85 0
758 75 88 1
10673 80 84 0
10625 54 56 0
759 35 92 1
10659 82 28 0
10460 19 80 0
760 43 6 1
10563 81 90 0
10655 21 8 0
761 89 63 1
762 89 11 1
10674 20 48 0
10705 36 92 0
763 59 20 1
764 69 99 1
10464 41 47 0
765 86 15 1
766 80 65 1
767 100 89 1
10227 45 96 0
768 83 51 1
10561 79 21 0
769 84 34 1
770 93 79 1
771 91 80 1
10576 5 1 0
772 77 65 1
10628 77 8 0
10608 73 86 0
773 29 92 1
774 100 59 1
10523 7 68 0
775 5 17 1
776 15 25 1
777 68 17 1
778 92 51 1
10333 59 82 0
10547 64 22 0
10502 47 40 0
779 8 83 1
10644 83 2 0
780 70 62 1
10733 50 10 0
781 97 55 1
782 74 20 1
783 67 29 1
784 93 58 1
10610 17 53 0
10601 45 51 0
10379 7 95 0
10631 100 33 0
785 56 57 1
786 14 57 1
787 93 11 1
788 14 9 1
789 52 92 1
790 66 98 1
791 22 45 1
10010 40 11 0
792 46 78 1
10265 36 3 0
10605 21 42 0
793 80 45 1
10557 87 58 0
10661 52 16 0
10647 38 14 0
10767 100 89 0
10127 68 88 0
10183 60 95 0
10602 43 18 0
794 87 78 1
10592 33 20 0
795 65 27 1
10700 57 32 0
10723 13 91 0
796 78 68 1
797 71 66 1
10449 79 99 0
798 68 49 1
799 2 28 1
800 86 18 1
801 85 64 1
10775 5 17 0
10569 39 96 0
10648 82 11 0
10676 18 61 0
10366 20 69 0
10584 99 61 0
10480 55 8 0
802 74 2 1
803 77 56 1
804 90 53 1
805 30 12 1
10343 88 13 0
806 57 59 1
807 68 57 1
808 65 58 1
10481 50 18 0
809 81 13 1
810 8 20 1
811 88 1 1
10534 23 44 0
812 92 19 1
813 93 27 1
10555 3 85 0
814 14 24 1
815 50 43 1
816 92 70 1
10749 51 80 0
10226 24 25 0
10719 29 18 0
817 42 38 1
818 85 69 1
10635 14 1 0
10567 92 2 0
819 65 66 1
10714 24 7 0
10473 25 32 0
820 71 51 1
10543 47 25 0
821 53 56 1
822 10 93 1
823 29 93 1
10580 54 73 0
824 51 66 1
825 80 91 1
826 79 10 1
10341 81 21 0
827 35 79 1
828 58 18 1
10685 87 66 0
10615 31 16 0
829 53 64 1
10766 80 65 0
10609 2 41 0
10737 59 35 0
10637 94 29 0
830 9 98 1
831 11 62 1
832 93 11 1
10338 3 73 0
833 90 37 1
10485 69 7 0
10696 37 27 0
834 2 70 1
10622 10 22 0
10800 86 18 0
835 98 93 1
836 5 7 1
837 18 60 1
838 54 8 1
10019 34 8 0
10284 63 6 0
10740 1 39 0
10748 33 86 0
839 72 98 1
10165 53 7 0
840 25 96 1
10792 46 78 0
841 25 8 1
842 22 55 1
843 8 98 1
844 84 100 1
10353 48 24 0
10803 77 56 0
845 47 61 1
846 73 43 1
847 25 40 1
10354 57 75 0
10679 45 44 0
10177 9 29 0
848 72 90 1
849 94 54 1
850 58 8 1
10062 20 60 0
851 60 63 1
10074 99 35 0
10532 49 4 0
852 28 74 1
853 39 76 1
854 42 19 1
855 89 95 1
10317 96 15 0
856 63 84 1
857 82 87 1
858 34 36 1
10724 21 72 0
859 28 8 1
860 17 47 1
861 69 25 1
862 71 46 1
10048 53 95 0
10790 66 98 0
863 42 73 1
864 89 17 1
865 81 60 1
10372 1 11 0
10682 15 5 0
10224 74 94 0
10681 57 2 0
10624 20 36 0
866 67 18 1
10537 82 14 0
867 19 39 1
10519 38 60 0
868 94 98 1
869 11 1 1
870 41 43 1
871 32 94 1
10442 70 46 0
10102 38 43 0
10627 13 6 0
10799 2 28 0
10240 51 59 0
872 67 40 1
10158 29 88 0
10633 17 6 0
10597 21 25 0
10751 20 34 0
873 76 53 1
10821 53 56 0
10787 93 11 0
874 83 39 1
875 23 83 1
876 44 19 1
10598 83 21 0
877 73 94 1
10530 13 44 0
10423 19 92 0
10484 86 76 0
878 11 84 1
879 67 6 1
10813 93 27 0
880 34 55 1
10474 79 23 0
881 48 24 1
10286 12 25 0
10258 35 40 0
10845 47 61 0
10575 9 76 0
882 65 25 1
883 19 40 1
10850 58 8 0
884 52 59 1
10452 34 28 0
10522 62 18 0
885 36 76 1
10641 81 27 0
886 93 19 1
887 79 90 1
10828 58 18 0
888 7 82 1
889 25 8 1
10839 72 98 0
890 9 1 1
10199 66 70 0
891 57 92 1
10757 79 39 0
10860 17 47 0
10590 19 59 0
892 9 58 1
10683 73 79 0
893 97 12 1
10762 89 11 0
10820 71 51 0
894 83 16 1
895 19 100 1
896 3 20 1
897 29 84 1
10812 92 19 0
10367 70 53 0
898 33 82 1
10734 78 62 0
10863 42 73 0
10710 63 34 0
899 20 74 1
900 2 95 1
901 9 62 1
10784 93 58 0
902 31 90 1
10770 93 79 0
10430 33 59 0
903 88 97 1
904 53 14 1
10548 9 25 0
10381 78 76 0
10049 57 2 0
10797 71 66 0
905 44 25 1
906 80 6 1
10824 51 66 0
907 80 7 1
908 64 44 1
10632 54 59 0
10287 99 6 0
10455 38 80 0
10506 40 48 0
10626 64 96 0
10861 69 25 0
10836 5 7 0
10738 20 3 0
10848 72 90 0
909 20 53 1
10875 23 83 0
910 35 46 1
911 45 67 1
912 99 43 1
913 32 75 1
10882 65 25 0
914 83 23 1
10410 19 74 0
915 2 73 1
916 20 30 1
10758 75 88 0
10517 93 48 0
917 42 90 1
918 36 84 1
10703 55 21 0
10823 29 93 0
10789 52 92 0
919 33 97 1
920 71 40 1
10420 69 43 0
10684 68 30 0
10336 75 27 0
10689 63 59 0
10356 79 85 0
921 68 75 1
922 30 6 1
10777 68 17 0
10720 30 5 0
923 40 18 1
10409 7 74 0
10831 11 62 0
10141 29 90 0
10838 54 8 0
10827 35 79 0
10669 13 40 0
10866 67 18 0
10847 25 40 0
924 87 29 1
10686 6 2 0
925 56 24 1
10549 77 51 0
10270 60 19 0
926 38 12 1
927 25 65 1
10469 25 18 0
928 40 94 1
10745 80 13 0
929 27 29 1
930 84 5 1
10837 18 60 0
931 4 50 1
10732 24 90 0
932 10 94 1
10092 75 16 0
10743 94 12 0
10901 9 62 0
933 26 87 1
10191 23 83 0
10892 9 58 0
10657 33 79 0
934 25 27 1
10843 8 98 0
935 1 65 1
10887 79 90 0
936 39 98 1
937 34 8 1
938 20 98 1
939 82 11 1
940 19 73 1
10807 68 57 0
941 11 88 1
942 82 44 1
943 71 100 1
944 45 73 1
10405 89 99 0
945 97 81 1
946 58 7 1
947 36 7 1
948 3 27 1
10479 53 2 0
949 64 15 1
10806 57 59 0
950 27 9 1
951 17 39 1
10868 94 98 0
10900 2 95 0
10783 67 29 0
10841 25 8 0
952 50 18 1
953 47 36 1
954 17 61 1
955 25 54 1
956 38 18 1
957 37 40 1
10826 79 10 0
10727 18 3 0
958 59 41 1
10894 83 16 0
959 99 42 1
10811 88 1 0
960 64 91 1
961 88 96 1
10421 71 81 0
962 72 69 1
963 77 78 1
964 41 40 1
965 73 70 1
10050 58 66 0
966 80 1 1
967 11 38 1
10746 42 14 0
10916 20 30 0
10755 40 73 0
10514 6 16 0
10662 92 31 0
968 87 37 1
10650 55 82 0
10830 9 98 0
10846 73 43 0
10697 54 68 0
10741 16 93 0
10816 92 70 0
969 15 6 1
10914 83 23 0
970 48 71 1
10091 44 70 0
971 3 11 1
972 86 8 1
10107 25 91 0
973 40 77 1
10825 80 91 0
974 5 25 1
10885 36 76 0
10930 84 5 0
10856 63 84 0
975 99 75 1
10649 78 38 0
10722 57 87 0
10884 52 59 0
10665 99 2 0
976 55 94 1
977 83 60 1
10776 15 25 0
978 39 36 1
979 46 83 1
10536 4 17 0
980 81 89 1
981 55 48 1
982 28 98 1
983 76 65 1
984 12 95 1
985 8 61 1
